task_id,family,wording,label,margin,signed
exp12_docs_code_00,docs_code,canonical,0,-1.2788275182247162,1.2788275182247162
exp12_docs_code_00,docs_code,paraphrase,0,-1.141136348247528,1.141136348247528
exp12_docs_code_00,docs_code,canonical,1,1.1486899852752686,1.1486899852752686
exp12_docs_code_00,docs_code,paraphrase,1,1.1006842851638794,1.1006842851638794
exp12_docs_code_01,docs_code,canonical,0,-1.2280884981155396,1.2280884981155396
exp12_docs_code_01,docs_code,paraphrase,0,-1.1422642171382904,1.1422642171382904
exp12_docs_code_01,docs_code,canonical,1,1.5429862588644028,1.5429862588644028
exp12_docs_code_01,docs_code,paraphrase,1,1.5310135260224342,1.5310135260224342
exp12_docs_code_02,docs_code,canonical,0,-1.1164117753505707,1.1164117753505707
exp12_docs_code_02,docs_code,paraphrase,0,-0.9562540650367737,0.9562540650367737
exp12_docs_code_02,docs_code,canonical,1,1.8904791958630085,1.8904791958630085
exp12_docs_code_02,docs_code,paraphrase,1,1.777355670928955,1.777355670928955
exp12_docs_code_03,docs_code,canonical,0,-1.2962063886225224,1.2962063886225224
exp12_docs_code_03,docs_code,paraphrase,0,-1.1560920551419258,1.1560920551419258
exp12_docs_code_03,docs_code,canonical,1,1.7958410158753395,1.7958410158753395
exp12_docs_code_03,docs_code,paraphrase,1,1.7690525576472282,1.7690525576472282
exp12_docs_code_04,docs_code,canonical,0,-1.0935231745243073,1.0935231745243073
exp12_docs_code_04,docs_code,paraphrase,0,-0.9126704335212708,0.9126704335212708
exp12_docs_code_04,docs_code,canonical,1,1.3748115301132202,1.3748115301132202
exp12_docs_code_04,docs_code,paraphrase,1,1.3200490325689316,1.3200490325689316
exp12_docs_code_05,docs_code,canonical,0,-1.3580978959798813,1.3580978959798813
exp12_docs_code_05,docs_code,paraphrase,0,-1.115014761686325,1.115014761686325
exp12_docs_code_05,docs_code,canonical,1,1.0437314882874489,1.0437314882874489
exp12_docs_code_05,docs_code,paraphrase,1,0.9120562225580215,0.9120562225580215
exp12_docs_code_06,docs_code,canonical,0,-1.1702937185764313,1.1702937185764313
exp12_docs_code_06,docs_code,paraphrase,0,-1.118225485086441,1.118225485086441
exp12_docs_code_06,docs_code,canonical,1,2.03524062782526,2.03524062782526
exp12_docs_code_06,docs_code,paraphrase,1,1.9850009754300117,1.9850009754300117
exp12_docs_code_07,docs_code,canonical,0,-1.2341322302818298,1.2341322302818298
exp12_docs_code_07,docs_code,paraphrase,0,-1.1720230281352997,1.1720230281352997
exp12_docs_code_07,docs_code,canonical,1,1.286394901573658,1.286394901573658
exp12_docs_code_07,docs_code,paraphrase,1,1.266632154583931,1.266632154583931
exp12_docs_code_08,docs_code,canonical,0,-1.2871492803096771,1.2871492803096771
exp12_docs_code_08,docs_code,paraphrase,0,-1.0527647137641907,1.0527647137641907
exp12_docs_code_08,docs_code,canonical,1,1.1689555831253529,1.1689555831253529
exp12_docs_code_08,docs_code,paraphrase,1,1.1082738637924194,1.1082738637924194
exp12_docs_code_09,docs_code,canonical,0,-1.1367303431034088,1.1367303431034088
exp12_docs_code_09,docs_code,paraphrase,0,-0.9585082232952118,0.9585082232952118
exp12_docs_code_09,docs_code,canonical,1,1.1897126697003841,1.1897126697003841
exp12_docs_code_09,docs_code,paraphrase,1,1.1102245897054672,1.1102245897054672
exp12_docs_code_10,docs_code,canonical,0,-0.9801521003246307,0.9801521003246307
exp12_docs_code_10,docs_code,paraphrase,0,-0.8386125862598419,0.8386125862598419
exp12_docs_code_10,docs_code,canonical,1,2.3249783404171467,2.3249783404171467
exp12_docs_code_10,docs_code,paraphrase,1,2.1834105141460896,2.1834105141460896
exp12_docs_code_11,docs_code,canonical,0,-1.0541315078735352,1.0541315078735352
exp12_docs_code_11,docs_code,paraphrase,0,-0.9680125713348389,0.9680125713348389
exp12_docs_code_11,docs_code,canonical,1,1.8342937752604485,1.8342937752604485
exp12_docs_code_11,docs_code,paraphrase,1,1.8007851839065552,1.8007851839065552
exp12_docs_code_12,docs_code,canonical,0,-1.1239672899246216,1.1239672899246216
exp12_docs_code_12,docs_code,paraphrase,0,-0.8666427731513977,0.8666427731513977
exp12_docs_code_12,docs_code,canonical,1,1.354918621480465,1.354918621480465
exp12_docs_code_12,docs_code,paraphrase,1,1.2730986550450325,1.2730986550450325
exp12_docs_code_13,docs_code,canonical,0,-1.1906191110610962,1.1906191110610962
