task_id,family,wording,label,anchor,L,k,suff,nec
exp12_search_edit_03,search_edit,paraphrase,0,USER_END,9,5,-0.012698829174041748,6.556510925292969e-07
exp12_search_edit_03,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.012698829174041748,6.556510925292969e-07
exp12_search_edit_03,search_edit,canonical,1,USER_END,9,5,-0.014610320329666138,-0.009018763899803162
exp12_search_edit_03,search_edit,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.014610320329666138,-0.009018763899803162
exp12_search_edit_03,search_edit,paraphrase,1,USER_END,9,5,0.002637159079313278,-0.0006194561719894409
exp12_search_edit_03,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.002637159079313278,-0.0006194561719894409
exp12_search_edit_05,search_edit,canonical,0,USER_END,9,5,0.010912060737609863,-0.006224870681762695
exp12_search_edit_05,search_edit,canonical,0,FINAL_INSTRUCTION_END,9,5,0.010912060737609863,-0.006224870681762695
exp12_search_edit_05,search_edit,paraphrase,0,USER_END,9,5,0.010876357555389404,-0.0015333890914916992
exp12_search_edit_05,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,5,0.010876357555389404,-0.0015333890914916992
exp12_search_edit_05,search_edit,canonical,1,USER_END,9,5,-0.001032128930091858,-0.014255344867706299
exp12_search_edit_05,search_edit,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.001032128930091858,-0.014255344867706299
exp12_search_edit_05,search_edit,paraphrase,1,USER_END,9,5,0.0023784153163433075,-0.016281168907880783
exp12_search_edit_05,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.0023784153163433075,-0.016281168907880783
exp12_search_edit_09,search_edit,canonical,0,USER_END,9,5,0.016113877296447754,0.0021463632583618164
exp12_search_edit_09,search_edit,canonical,0,FINAL_INSTRUCTION_END,9,5,0.016113877296447754,0.0021463632583618164
exp12_search_edit_09,search_edit,paraphrase,0,USER_END,9,5,-0.007729262113571167,-1.475214958190918e-05
exp12_search_edit_09,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.007729262113571167,-1.475214958190918e-05
exp12_search_edit_09,search_edit,canonical,1,USER_END,9,5,0.006548196077346802,-0.005483120679855347
exp12_search_edit_09,search_edit,canonical,1,FINAL_INSTRUCTION_END,9,5,0.006548196077346802,-0.005483120679855347
exp12_search_edit_09,search_edit,paraphrase,1,USER_END,9,5,0.003762556239962578,-0.00023592449724674225
exp12_search_edit_09,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.003762556239962578,-0.00023592449724674225
exp12_search_edit_10,search_edit,canonical,0,USER_END,9,5,-0.007780730724334717,0.0014295578002929688
exp12_search_edit_10,search_edit,canonical,0,FINAL_INSTRUCTION_END,9,5,-0.007780730724334717,0.0014295578002929688
exp12_search_edit_10,search_edit,paraphrase,0,USER_END,9,5,0.009144246578216553,0.0014079511165618896
exp12_search_edit_10,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,5,0.009144246578216553,0.0014079511165618896
exp12_search_edit_10,search_edit,canonical,1,USER_END,9,5,0.006999894976615906,0.00891105830669403
exp12_search_edit_10,search_edit,canonical,1,FINAL_INSTRUCTION_END,9,5,0.006999894976615906,0.00891105830669403
exp12_search_edit_10,search_edit,paraphrase,1,USER_END,9,5,0.005005147308111191,0.015725135803222656
exp12_search_edit_10,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.005005147308111191,0.015725135803222656
exp12_search_edit_12,search_edit,canonical,0,USER_END,9,5,-0.001348733901977539,-0.011306166648864746
exp12_search_edit_12,search_edit,canonical,0,FINAL_INSTRUCTION_END,9,5,-0.001348733901977539,-0.011306166648864746
exp12_search_edit_12,search_edit,paraphrase,0,USER_END,9,5,-0.002856314182281494,-0.015068024396896362
exp12_search_edit_12,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.002856314182281494,-0.015068024396896362
exp12_search_edit_12,search_edit,canonical,1,USER_END,9,5,0.0022470206022262573,0.001964673399925232
exp12_search_edit_12,search_edit,canonical,1,FINAL_INSTRUCTION_END,9,5,0.0022470206022262573,0.001964673399925232
exp12_search_edit_12,search_edit,paraphrase,1,USER_END,9,5,0.01211918517947197,0.008876785635948181
exp12_search_edit_12,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.01211918517947197,0.008876785635948181
exp12_search_edit_13,search_edit,canonical,0,USER_END,9,5,-0.003112316131591797,-0.0015578269958496094
exp12_search_edit_13,search_edit,canonical,0,FINAL_INSTRUCTION_END,9,5,-0.003112316131591797,-0.0015578269958496094
exp12_search_edit_13,search_edit,paraphrase,0,USER_END,9,5,0.021683216094970703,0.016686290502548218
exp12_search_edit_13,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,5,0.021683216094970703,0.016686290502548218
exp12_search_edit_13,search_edit,canonical,1,USER_END,9,5,-0.0012912154197692871,-0.0130758136510849
exp12_search_edit_13,search_edit,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.0012912154197692871,-0.0130758136510849
exp12_search_edit_13,search_edit,paraphrase,1,USER_END,9,5,0.01161322370171547,-0.016287777572870255
exp12_search_edit_13,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.01161322370171547,-0.016287777572870255
exp12_search_edit_15,search_edit,canonical,0,USER_END,9,5,-3.933906555175781e-06,0.0015548467636108398
exp12_search_edit_15,search_edit,canonical,0,FINAL_INSTRUCTION_END,9,5,-3.933906555175781e-06,0.0015548467636108398
exp12_search_edit_15,search_edit,paraphrase,0,USER_END,9,5,-0.011406779289245605,-0.0013468563556671143
exp12_search_edit_15,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.011406779289245605,-0.0013468563556671143
exp12_search_edit_15,search_edit,canonical,1,USER_END,9,5,0.0007242709398269653,-0.008700847625732422
exp12_search_edit_15,search_edit,canonical,1,FINAL_INSTRUCTION_END,9,5,0.0007242709398269653,-0.008700847625732422
exp12_search_edit_15,search_edit,paraphrase,1,USER_END,9,5,0.003208668902516365,-0.0017742365598678589
exp12_search_edit_15,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.003208668902516365,-0.0017742365598678589
exp12_config_command_03,config_command,canonical,0,USER_END,9,5,-0.0012204945087432861,0.009164750576019287
exp12_config_command_03,config_command,canonical,0,FINAL_INSTRUCTION_END,9,5,-0.0012204945087432861,0.009164750576019287
exp12_config_command_03,config_command,paraphrase,0,USER_END,9,5,0.0005152225494384766,0.01022520661354065
exp12_config_command_03,config_command,paraphrase,0,FINAL_INSTRUCTION_END,9,5,0.0005152225494384766,0.01022520661354065
exp12_config_command_03,config_command,canonical,1,USER_END,9,5,0.004794210195541382,0.009344607591629028
exp12_config_command_03,config_command,canonical,1,FINAL_INSTRUCTION_END,9,5,0.004794210195541382,0.009344607591629028
exp12_config_command_03,config_command,paraphrase,1,USER_END,9,5,0.009660586714744568,0.005490392446517944
exp12_config_command_03,config_command,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.009660586714744568,0.005490392446517944
exp12_config_command_05,config_command,canonical,0,USER_END,9,5,-0.004051387310028076,-0.007237255573272705
exp12_config_command_05,config_command,canonical,0,FINAL_INSTRUCTION_END,9,5,-0.004051387310028076,-0.007237255573272705
exp12_config_command_05,config_command,paraphrase,0,USER_END,9,5,0.023051351308822632,0.00506475567817688
exp12_config_command_05,config_command,paraphrase,0,FINAL_INSTRUCTION_END,9,5,0.023051351308822632,0.00506475567817688
exp12_config_command_05,config_command,canonical,1,USER_END,9,5,-0.00016987323760986328,0.009260401129722595
exp12_config_command_05,config_command,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.00016987323760986328,0.009260401129722595
exp12_config_command_05,config_command,paraphrase,1,USER_END,9,5,-0.003656335175037384,-0.0073034390807151794
exp12_config_command_05,config_command,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-0.003656335175037384,-0.0073034390807151794
exp12_config_command_06,config_command,canonical,0,USER_END,9,5,0.0005397498607635498,-0.006263315677642822
exp12_config_command_06,config_command,canonical,0,FINAL_INSTRUCTION_END,9,5,0.0005397498607635498,-0.006263315677642822
exp12_config_command_06,config_command,paraphrase,0,USER_END,9,5,-0.005241513252258301,0.003077864646911621
exp12_config_command_06,config_command,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.005241513252258301,0.003077864646911621
exp12_config_command_06,config_command,canonical,1,USER_END,9,5,-0.00705873966217041,0.0019410178065299988
exp12_config_command_06,config_command,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.00705873966217041,0.0019410178065299988
exp12_config_command_06,config_command,paraphrase,1,USER_END,9,5,-8.106231689453125e-06,0.005903303623199463
exp12_config_command_06,config_command,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-8.106231689453125e-06,0.005903303623199463
exp12_config_command_08,config_command,canonical,0,USER_END,9,5,0.0019517838954925537,0.004445910453796387
exp12_config_command_08,config_command,canonical,0,FINAL_INSTRUCTION_END,9,5,0.0019517838954925537,0.004445910453796387
exp12_config_command_08,config_command,paraphrase,0,USER_END,9,5,-0.008107125759124756,-0.007174104452133179
exp12_config_command_08,config_command,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.008107125759124756,-0.007174104452133179
exp12_config_command_08,config_command,canonical,1,USER_END,9,5,0.0033774524927139282,-0.009066231548786163
exp12_config_command_08,config_command,canonical,1,FINAL_INSTRUCTION_END,9,5,0.0033774524927139282,-0.009066231548786163
exp12_config_command_08,config_command,paraphrase,1,USER_END,9,5,-0.013073831796646118,0.013098329305648804
exp12_config_command_08,config_command,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-0.013073831796646118,0.013098329305648804
exp12_config_command_09,config_command,canonical,0,USER_END,9,5,0.0003013014793395996,0.0009643435478210449
exp12_config_command_09,config_command,canonical,0,FINAL_INSTRUCTION_END,9,5,0.0003013014793395996,0.0009643435478210449
exp12_config_command_09,config_command,paraphrase,0,USER_END,9,5,-0.0034537315368652344,0.0022058486938476562
exp12_config_command_09,config_command,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.0034537315368652344,0.0022058486938476562
exp12_config_command_09,config_command,canonical,1,USER_END,9,5,-0.008566424250602722,-0.0022394657135009766
exp12_config_command_09,config_command,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.008566424250602722,-0.0022394657135009766
exp12_config_command_09,config_command,paraphrase,1,USER_END,9,5,0.0071874260902404785,0.0005229264497756958
exp12_config_command_09,config_command,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.0071874260902404785,0.0005229264497756958
exp12_config_command_10,config_command,canonical,0,USER_END,9,5,0.005055725574493408,0.00727081298828125
exp12_config_command_10,config_command,canonical,0,FINAL_INSTRUCTION_END,9,5,0.005055725574493408,0.00727081298828125
exp12_config_command_10,config_command,paraphrase,0,USER_END,9,5,0.003482043743133545,-0.0010975003242492676
exp12_config_command_10,config_command,paraphrase,0,FINAL_INSTRUCTION_END,9,5,0.003482043743133545,-0.0010975003242492676
exp12_config_command_10,config_command,canonical,1,USER_END,9,5,0.0012931600213050842,-0.0022412315011024475
exp12_config_command_10,config_command,canonical,1,FINAL_INSTRUCTION_END,9,5,0.0012931600213050842,-0.0022412315011024475
exp12_config_command_10,config_command,paraphrase,1,USER_END,9,5,-0.014436133205890656,-0.0041146427392959595
exp12_config_command_10,config_command,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-0.014436133205890656,-0.0041146427392959595
exp12_config_command_11,config_command,canonical,0,USER_END,9,5,-0.0053234100341796875,0.0022101402282714844
exp12_config_command_11,config_command,canonical,0,FINAL_INSTRUCTION_END,9,5,-0.0053234100341796875,0.0022101402282714844
exp12_config_command_11,config_command,paraphrase,0,USER_END,9,5,-0.004652351140975952,-0.002330303192138672
exp12_config_command_11,config_command,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.004652351140975952,-0.002330303192138672
exp12_config_command_11,config_command,canonical,1,USER_END,9,5,0.008862197399139404,0.0007757768034934998
exp12_config_command_11,config_command,canonical,1,FINAL_INSTRUCTION_END,9,5,0.008862197399139404,0.0007757768034934998
exp12_config_command_11,config_command,paraphrase,1,USER_END,9,5,-0.0034152641892433167,-0.011891312897205353
exp12_config_command_11,config_command,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-0.0034152641892433167,-0.011891312897205353
exp12_config_command_12,config_command,canonical,0,USER_END,9,5,0.0004875659942626953,0.0014019012451171875
exp12_config_command_12,config_command,canonical,0,FINAL_INSTRUCTION_END,9,5,0.0004875659942626953,0.0014019012451171875
exp12_config_command_12,config_command,paraphrase,0,USER_END,9,5,-0.0071836113929748535,-0.004120528697967529
exp12_config_command_12,config_command,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.0071836113929748535,-0.004120528697967529
exp12_config_command_12,config_command,canonical,1,USER_END,9,5,0.00035768747329711914,0.006714686751365662
exp12_config_command_12,config_command,canonical,1,FINAL_INSTRUCTION_END,9,5,0.00035768747329711914,0.006714686751365662
exp12_config_command_12,config_command,paraphrase,1,USER_END,9,5,0.007606014609336853,0.002298712730407715
exp12_config_command_12,config_command,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.007606014609336853,0.002298712730407715
exp12_docs_code_00,docs_code,canonical,0,USER_END,9,5,-0.006792694330215454,-0.0022590160369873047
exp12_docs_code_00,docs_code,canonical,0,FINAL_INSTRUCTION_END,9,5,-0.006792694330215454,-0.0022590160369873047
exp12_docs_code_00,docs_code,paraphrase,0,USER_END,9,5,0.0021305978298187256,0.001368403434753418
exp12_docs_code_00,docs_code,paraphrase,0,FINAL_INSTRUCTION_END,9,5,0.0021305978298187256,0.001368403434753418
exp12_docs_code_00,docs_code,canonical,1,USER_END,9,5,-0.0026211515069007874,-0.0008786693215370178
exp12_docs_code_00,docs_code,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.0026211515069007874,-0.0008786693215370178
exp12_docs_code_00,docs_code,paraphrase,1,USER_END,9,5,-9.268522262573242e-05,-0.013094589114189148
exp12_docs_code_00,docs_code,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-9.268522262573242e-05,-0.013094589114189148
exp12_docs_code_01,docs_code,canonical,0,USER_END,9,5,0.007631152868270874,-0.0024451911449432373
exp12_docs_code_01,docs_code,canonical,0,FINAL_INSTRUCTION_END,9,5,0.007631152868270874,-0.0024451911449432373
exp12_docs_code_01,docs_code,paraphrase,0,USER_END,9,5,0.001042485237121582,-0.004635721445083618
exp12_docs_code_01,docs_code,paraphrase,0,FINAL_INSTRUCTION_END,9,5,0.001042485237121582,-0.004635721445083618
exp12_docs_code_01,docs_code,canonical,1,USER_END,9,5,0.008239947259426117,0.012117862701416016
exp12_docs_code_01,docs_code,canonical,1,FINAL_INSTRUCTION_END,9,5,0.008239947259426117,0.012117862701416016
exp12_docs_code_01,docs_code,paraphrase,1,USER_END,9,5,-0.0026187002658843994,-0.0007018148899078369
exp12_docs_code_01,docs_code,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-0.0026187002658843994,-0.0007018148899078369
exp12_docs_code_03,docs_code,canonical,0,USER_END,9,5,-8.967891335487366e-05,0.00466584786772728
exp12_docs_code_03,docs_code,canonical,0,FINAL_INSTRUCTION_END,9,5,-8.967891335487366e-05,0.00466584786772728
exp12_docs_code_03,docs_code,paraphrase,0,USER_END,9,5,-0.0023620128631591797,0.0028535500168800354
exp12_docs_code_03,docs_code,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.0023620128631591797,0.0028535500168800354
exp12_docs_code_03,docs_code,canonical,1,USER_END,9,5,-0.0027937963604927063,0.0027869045734405518
exp12_docs_code_03,docs_code,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.0027937963604927063,0.0027869045734405518
exp12_docs_code_03,docs_code,paraphrase,1,USER_END,9,5,-0.0011526793241500854,-0.0004900917410850525
exp12_docs_code_03,docs_code,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-0.0011526793241500854,-0.0004900917410850525
exp12_docs_code_08,docs_code,canonical,0,USER_END,9,5,0.005685359239578247,-0.0028881430625915527
exp12_docs_code_08,docs_code,canonical,0,FINAL_INSTRUCTION_END,9,5,0.005685359239578247,-0.0028881430625915527
exp12_docs_code_08,docs_code,paraphrase,0,USER_END,9,5,-0.007922172546386719,-0.0006794333457946777
exp12_docs_code_08,docs_code,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.007922172546386719,-0.0006794333457946777
exp12_docs_code_08,docs_code,canonical,1,USER_END,9,5,-0.0020494498312473297,0.014554113149642944
exp12_docs_code_08,docs_code,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.0020494498312473297,0.014554113149642944
exp12_docs_code_08,docs_code,paraphrase,1,USER_END,9,5,0.010822102427482605,-0.004147052764892578
exp12_docs_code_08,docs_code,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.010822102427482605,-0.004147052764892578
exp12_docs_code_09,docs_code,canonical,0,USER_END,9,5,-0.008833557367324829,0.0024135708808898926
exp12_docs_code_09,docs_code,canonical,0,FINAL_INSTRUCTION_END,9,5,-0.008833557367324829,0.0024135708808898926
exp12_docs_code_09,docs_code,paraphrase,0,USER_END,9,5,-0.001399606466293335,0.002772688865661621
exp12_docs_code_09,docs_code,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.001399606466293335,0.002772688865661621
exp12_docs_code_09,docs_code,canonical,1,USER_END,9,5,-0.0006956234574317932,0.003349192440509796
exp12_docs_code_09,docs_code,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.0006956234574317932,0.003349192440509796
exp12_docs_code_09,docs_code,paraphrase,1,USER_END,9,5,-3.0025839805603027e-06,-0.008479058742523193
exp12_docs_code_09,docs_code,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-3.0025839805603027e-06,-0.008479058742523193
exp12_docs_code_11,docs_code,canonical,0,USER_END,9,5,0.0071773529052734375,-0.0016106367111206055
exp12_docs_code_11,docs_code,canonical,0,FINAL_INSTRUCTION_END,9,5,0.0071773529052734375,-0.0016106367111206055
exp12_docs_code_11,docs_code,paraphrase,0,USER_END,9,5,0.011058136820793152,0.0018672794103622437
exp12_docs_code_11,docs_code,paraphrase,0,FINAL_INSTRUCTION_END,9,5,0.011058136820793152,0.0018672794103622437
exp12_docs_code_11,docs_code,canonical,1,USER_END,9,5,-0.0005418844521045685,-0.0005359277129173279
exp12_docs_code_11,docs_code,canonical,1,FINAL_INSTRUCTION_END,9,5,-0.0005418844521045685,-0.0005359277129173279
exp12_docs_code_11,docs_code,paraphrase,1,USER_END,9,5,0.0025520138442516327,0.004720140248537064
exp12_docs_code_11,docs_code,paraphrase,1,FINAL_INSTRUCTION_END,9,5,0.0025520138442516327,0.004720140248537064
exp12_docs_code_12,docs_code,canonical,0,USER_END,9,5,-0.002071857452392578,0.005163699388504028
exp12_docs_code_12,docs_code,canonical,0,FINAL_INSTRUCTION_END,9,5,-0.002071857452392578,0.005163699388504028
exp12_docs_code_12,docs_code,paraphrase,0,USER_END,9,5,-0.0011453032493591309,-0.0040285587310791016
exp12_docs_code_12,docs_code,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.0011453032493591309,-0.0040285587310791016
exp12_docs_code_12,docs_code,canonical,1,USER_END,9,5,0.0022986307740211487,0.003598153591156006
exp12_docs_code_12,docs_code,canonical,1,FINAL_INSTRUCTION_END,9,5,0.0022986307740211487,0.003598153591156006
exp12_docs_code_12,docs_code,paraphrase,1,USER_END,9,5,-0.009203605353832245,1.7307698726654053e-05
exp12_docs_code_12,docs_code,paraphrase,1,FINAL_INSTRUCTION_END,9,5,-0.009203605353832245,1.7307698726654053e-05
exp12_docs_code_14,docs_code,canonical,0,USER_END,9,5,0.004971802234649658,0.014763712882995605
exp12_docs_code_14,docs_code,canonical,0,FINAL_INSTRUCTION_END,9,5,0.004971802234649658,0.014763712882995605
exp12_docs_code_14,docs_code,paraphrase,0,USER_END,9,5,-0.012884199619293213,0.009783804416656494
exp12_docs_code_14,docs_code,paraphrase,0,FINAL_INSTRUCTION_END,9,5,-0.012884199619293213,0.009783804416656494
exp12_docs_code_14,docs_code,canonical,1,USER_END,9,5,0.011801313608884811,0.0035343915224075317
exp12_docs_code_14,docs_code,canonical,1,FINAL_INSTRUCTION_END,9,5,0.011801313608884811,0.0035343915224075317
exp12_docs_code_14,docs_code,paraphrase,1,USER_END,9,5,1.300126314163208e-05,0.0013299435377120972
exp12_docs_code_14,docs_code,paraphrase,1,FINAL_INSTRUCTION_END,9,5,1.300126314163208e-05,0.0013299435377120972
exp12_test_edit_00,test_edit,canonical,0,USER_END,9,6,-0.002913430333137512,0.0008926838636398315
exp12_test_edit_00,test_edit,canonical,0,FINAL_INSTRUCTION_END,9,6,-0.002913430333137512,0.0008926838636398315
exp12_test_edit_00,test_edit,paraphrase,0,USER_END,9,6,0.00251181423664093,0.00790996104478836
exp12_test_edit_00,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,6,0.00251181423664093,0.00790996104478836
exp12_test_edit_00,test_edit,canonical,1,USER_END,9,6,0.0029022246599197388,-0.00287628173828125
exp12_test_edit_00,test_edit,canonical,1,FINAL_INSTRUCTION_END,9,6,0.0029022246599197388,-0.00287628173828125
exp12_test_edit_00,test_edit,paraphrase,1,USER_END,9,6,0.005057960748672485,0.0018682479858398438
exp12_test_edit_00,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,6,0.005057960748672485,0.0018682479858398438
exp12_test_edit_01,test_edit,canonical,0,USER_END,9,6,0.003511771559715271,0.005324840545654297
exp12_test_edit_01,test_edit,canonical,0,FINAL_INSTRUCTION_END,9,6,0.003511771559715271,0.005324840545654297
exp12_test_edit_01,test_edit,paraphrase,0,USER_END,9,6,-0.00439172238111496,0.002226058393716812
exp12_test_edit_01,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,6,-0.00439172238111496,0.002226058393716812
exp12_test_edit_01,test_edit,canonical,1,USER_END,9,6,0.00023052096366882324,0.00026752054691314697
exp12_test_edit_01,test_edit,canonical,1,FINAL_INSTRUCTION_END,9,6,0.00023052096366882324,0.00026752054691314697
exp12_test_edit_01,test_edit,paraphrase,1,USER_END,9,6,-3.427267074584961e-06,0.01035359501838684
exp12_test_edit_01,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,6,-3.427267074584961e-06,0.01035359501838684
exp12_test_edit_03,test_edit,canonical,0,USER_END,9,6,0.0009205639362335205,-0.0036949366331100464
exp12_test_edit_03,test_edit,canonical,0,FINAL_INSTRUCTION_END,9,6,0.0009205639362335205,-0.0036949366331100464
exp12_test_edit_03,test_edit,paraphrase,0,USER_END,9,6,0.0023786313831806183,-0.003142986446619034
exp12_test_edit_03,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,6,0.0023786313831806183,-0.003142986446619034
exp12_test_edit_03,test_edit,canonical,1,USER_END,9,6,-0.007313638925552368,-0.004163861274719238
exp12_test_edit_03,test_edit,canonical,1,FINAL_INSTRUCTION_END,9,6,-0.007313638925552368,-0.004163861274719238
exp12_test_edit_03,test_edit,paraphrase,1,USER_END,9,6,-0.006664276123046875,-0.002606004476547241
exp12_test_edit_03,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,6,-0.006664276123046875,-0.002606004476547241
exp12_test_edit_05,test_edit,canonical,0,USER_END,9,6,-0.0007406920194625854,0.005284525454044342
exp12_test_edit_05,test_edit,canonical,0,FINAL_INSTRUCTION_END,9,6,-0.0007406920194625854,0.005284525454044342
exp12_test_edit_05,test_edit,paraphrase,0,USER_END,9,6,-0.001180015504360199,-0.0010492205619812012
exp12_test_edit_05,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,6,-0.001180015504360199,-0.0010492205619812012
exp12_test_edit_05,test_edit,canonical,1,USER_END,9,6,-0.004429936408996582,-0.002044498920440674
exp12_test_edit_05,test_edit,canonical,1,FINAL_INSTRUCTION_END,9,6,-0.004429936408996582,-0.002044498920440674
exp12_test_edit_05,test_edit,paraphrase,1,USER_END,9,6,0.013706862926483154,-0.0004994869232177734
exp12_test_edit_05,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,6,0.013706862926483154,-0.0004994869232177734
exp12_test_edit_07,test_edit,canonical,0,USER_END,9,6,0.008867926895618439,0.000957682728767395
exp12_test_edit_07,test_edit,canonical,0,FINAL_INSTRUCTION_END,9,6,0.008867926895618439,0.000957682728767395
exp12_test_edit_07,test_edit,paraphrase,0,USER_END,9,6,0.008518036454916,-0.009999953210353851
exp12_test_edit_07,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,6,0.008518036454916,-0.009999953210353851
exp12_test_edit_07,test_edit,canonical,1,USER_END,9,6,-0.004436478018760681,-0.002962276339530945
exp12_test_edit_07,test_edit,canonical,1,FINAL_INSTRUCTION_END,9,6,-0.004436478018760681,-0.002962276339530945
exp12_test_edit_07,test_edit,paraphrase,1,USER_END,9,6,0.003576993942260742,0.019984006881713867
exp12_test_edit_07,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,6,0.003576993942260742,0.019984006881713867
exp12_test_edit_08,test_edit,canonical,0,USER_END,9,6,0.0011425390839576721,0.0007797256112098694
exp12_test_edit_08,test_edit,canonical,0,FINAL_INSTRUCTION_END,9,6,0.0011425390839576721,0.0007797256112098694
exp12_test_edit_08,test_edit,paraphrase,0,USER_END,9,6,0.012004293501377106,-0.010143771767616272
exp12_test_edit_08,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,6,0.012004293501377106,-0.010143771767616272
exp12_test_edit_08,test_edit,canonical,1,USER_END,9,6,-0.004134073853492737,0.026126578450202942
exp12_test_edit_08,test_edit,canonical,1,FINAL_INSTRUCTION_END,9,6,-0.004134073853492737,0.026126578450202942
exp12_test_edit_08,test_edit,paraphrase,1,USER_END,9,6,0.0056382715702056885,0.0048239827156066895
exp12_test_edit_08,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,6,0.0056382715702056885,0.0048239827156066895
exp12_test_edit_09,test_edit,canonical,0,USER_END,9,6,-0.008771657943725586,0.0021752044558525085
exp12_test_edit_09,test_edit,canonical,0,FINAL_INSTRUCTION_END,9,6,-0.008771657943725586,0.0021752044558525085
exp12_test_edit_09,test_edit,paraphrase,0,USER_END,9,6,-0.008138567209243774,0.0042763352394104
exp12_test_edit_09,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,6,-0.008138567209243774,0.0042763352394104
exp12_test_edit_09,test_edit,canonical,1,USER_END,9,6,-0.0011665672063827515,-0.015608444809913635
exp12_test_edit_09,test_edit,canonical,1,FINAL_INSTRUCTION_END,9,6,-0.0011665672063827515,-0.015608444809913635
exp12_test_edit_09,test_edit,paraphrase,1,USER_END,9,6,0.01271599531173706,0.014480143785476685
exp12_test_edit_09,test_edit,paraphrase,1,FINAL_INSTRUCTION_END,9,6,0.01271599531173706,0.014480143785476685
exp12_test_edit_15,test_edit,canonical,0,USER_END,9,6,-0.008289635181427002,0.011688947677612305
exp12_test_edit_15,test_edit,canonical,0,FINAL_INSTRUCTION_END,9,6,-0.008289635181427002,0.011688947677612305
exp12_test_edit_15,test_edit,paraphrase,0,USER_END,9,6,0.0001765117049217224,-0.00017897039651870728
exp12_test_edit_15,test_edit,paraphrase,0,FINAL_INSTRUCTION_END,9,6,0.0001765117049217224,-0.00017897039651870728
exp12_test_edit_15,test_edit,canonical,1,USER_END,9,6,-0.015622735023498535,0.00787264108657837
exp12_test_edit_15,test_edit,canonical,1,FINAL_INSTRUCTION_END,9,6,-0.015622735023498535,0.00787264108657837
exp12_test_edit_15,test_edit,paraphrase,1,USER_END,9,6,0.0003586411476135254,-0.002011924982070923
