fold,group,rank,hidden_state_index,head_index,impact_score,recovery_ratio,aligned_mean,donor_energy_mean,o_proj_head_block_norm
1,top32,20,27,26,14.136733055114746,0.6245416402816772,1.03861665725708,1.6630061864852905,17.552570343017578
1,top32,21,28,7,13.991621971130371,0.6253073811531067,2.433119297027588,3.8910772800445557,11.343303680419922
1,top32,22,23,7,13.904903411865234,0.765998363494873,1.633194088935852,2.1321117877960205,12.431832313537598
1,top32,23,26,4,13.512886047363281,0.8879814743995667,0.9194530844688416,1.0354417562484741,14.954826354980469
1,top32,24,22,23,13.425457000732422,0.8599951863288879,0.7775828838348389,0.9041712284088135,16.417526245117188
1,top32,25,27,25,13.283441543579102,0.7629472017288208,0.8564574122428894,1.122564435005188,16.432758331298828
1,top32,26,25,0,13.242145538330078,0.8714580535888672,1.1126017570495605,1.2767128944396973,13.448232650756836
1,top32,27,26,20,13.194440841674805,0.845196008682251,0.7642423510551453,0.9042190909385681,16.417110443115234
1,top32,28,23,23,12.665249824523926,0.8792303204536438,0.7310636639595032,0.831481397151947,15.797371864318848
1,top32,29,26,12,12.529745101928711,0.7235364317893982,0.9619988203048706,1.3295789957046509,15.018438339233398
1,top32,30,28,20,12.517254829406738,0.7140639424324036,0.9892395734786987,1.3853654861450195,14.893260955810547
1,top32,31,22,15,11.962993621826172,0.6079927682876587,1.4941184520721436,2.457460880279541,12.5515718460083
1,top32,32,28,18,11.780786514282227,0.42079004645347595,1.4541982412338257,3.455876111984253,15.060165405273438
1,top64,1,24,10,41.08634567260742,0.767370343208313,11.687042236328125,15.229989051818848,13.719639778137207
1,top64,2,24,17,31.575180053710938,0.6581109166145325,7.184488773345947,10.91683578491211,14.5210599899292
1,top64,3,28,13,26.221904754638672,0.7379764914512634,7.424440860748291,10.060538291931152,11.202401161193848
1,top64,4,28,10,26.081192016601562,0.7377919554710388,7.4202752113342285,10.057408332824707,11.146807670593262
1,top64,5,28,12,24.212488174438477,0.7271692752838135,6.852267742156982,9.423208236694336,10.846871376037598
1,top64,6,27,22,19.976749420166016,0.8744310140609741,1.9698187112808228,2.2526862621307373,15.221199989318848
1,top64,7,28,11,18.365386962890625,0.6435062289237976,4.399599075317383,6.836917877197266,10.914834022521973
1,top64,8,24,20,17.631620407104492,0.9231694340705872,1.2427997589111328,1.346231460571289,16.460800170898438
1,top64,9,25,18,17.5690860748291,0.872665524482727,1.485866904258728,1.7026762962341309,15.428912162780762
1,top64,10,27,15,17.0745792388916,0.6487089991569519,1.8236353397369385,2.811176300048828,15.698424339294434
1,top64,11,23,24,16.14179039001465,0.7090477347373962,2.465463399887085,3.477147340774536,12.208566665649414
1,top64,12,27,18,16.024044036865234,0.6069409251213074,1.8975650072097778,3.12644100189209,14.931401252746582
1,top64,13,26,24,16.0137996673584,0.7700129151344299,1.53920578956604,1.9989351034164429,14.70946979522705
1,top64,14,25,24,15.910661697387695,0.8150812387466431,1.00691819190979,1.2353593111038208,17.56267547607422
1,top64,15,25,21,15.82292652130127,0.6589915752410889,1.9965332746505737,3.029679536819458,13.794584274291992
1,top64,16,24,15,14.574316024780273,0.8225935101509094,1.3004382848739624,1.5809001922607422,14.091287612915039
1,top64,17,23,27,14.514406204223633,0.7723856568336487,1.899747610092163,2.4595842361450195,11.982134819030762
1,top64,18,21,2,14.447590827941895,0.9921003580093384,1.013377070426941,1.0214461088180542,14.408943176269531
1,top64,19,23,22,14.387036323547363,0.9550474882125854,1.1551928520202637,1.2095658779144287,13.69719409942627
1,top64,20,27,26,14.136733055114746,0.6245416402816772,1.03861665725708,1.6630061864852905,17.552570343017578
1,top64,21,28,7,13.991621971130371,0.6253073811531067,2.433119297027588,3.8910772800445557,11.343303680419922
1,top64,22,23,7,13.904903411865234,0.765998363494873,1.633194088935852,2.1321117877960205,12.431832313537598
1,top64,23,26,4,13.512886047363281,0.8879814743995667,0.9194530844688416,1.0354417562484741,14.954826354980469
1,top64,24,22,23,13.425457000732422,0.8599951863288879,0.7775828838348389,0.9041712284088135,16.417526245117188
