task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,config_role,common_suffix_tokens,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
24,task_024,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.35415589809417725,0.30340105295181274,-0.0507548451423645,0.0507548451423645
24,task_024,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.19943392276763916,0.2218780517578125,0.02244412899017334,0.02244412899017334
24,task_024,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.39828962087631226,0.20304131507873535,-0.1952483057975769,0.1952483057975769
25,task_025,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,0.13475823402404785,0.1578836441040039,0.023125410079956055,0.023125410079956055
25,task_025,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.30565130710601807,0.2694498300552368,-0.03620147705078125,0.03620147705078125
25,task_025,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,0.1662502884864807,0.2323024868965149,0.06605219841003418,0.06605219841003418
25,task_025,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.32664328813552856,0.2348039746284485,-0.09183931350708008,0.09183931350708008
25,task_025,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,0.13475823402404785,0.11936962604522705,-0.0153886079788208,-0.0153886079788208
25,task_025,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.30565130710601807,0.3292087912559509,0.02355748414993286,-0.02355748414993286
25,task_025,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,0.1662502884864807,0.16721069812774658,0.0009604096412658691,0.0009604096412658691
25,task_025,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.32664328813552856,0.32372522354125977,-0.002918064594268799,0.002918064594268799
25,task_025,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,0.13475823402404785,0.15475356578826904,0.01999533176422119,0.01999533176422119
25,task_025,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.30565130710601807,0.28446435928344727,-0.0211869478225708,0.0211869478225708
25,task_025,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,0.1662502884864807,0.23692232370376587,0.07067203521728516,0.07067203521728516
25,task_025,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.32664328813552856,0.22909384965896606,-0.0975494384765625,0.0975494384765625
25,task_025,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,283,0.13475823402404785,0.13475823402404785,0.0,0.0
25,task_025,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,283,0.30565130710601807,0.30565130710601807,0.0,0.0
25,task_025,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,267,0.1662502884864807,0.1662502884864807,0.0,0.0
25,task_025,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,267,0.32664328813552856,0.32664328813552856,0.0,0.0
25,task_025,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.13475823402404785,0.08010303974151611,-0.05465519428253174,0.05465519428253174
25,task_025,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.30565130710601807,0.30401748418807983,-0.0016338229179382324,-0.0016338229179382324
25,task_025,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,0.1662502884864807,0.18138211965560913,0.015131831169128418,-0.015131831169128418
25,task_025,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.32664328813552856,0.2967509627342224,-0.029892325401306152,-0.029892325401306152
25,task_025,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.13475823402404785,0.15211015939712524,0.017351925373077393,0.017351925373077393
25,task_025,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.30565130710601807,0.20050358772277832,-0.10514771938323975,0.10514771938323975
25,task_025,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.1662502884864807,0.2142019271850586,0.04795163869857788,0.04795163869857788
25,task_025,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.32664328813552856,0.252422034740448,-0.07422125339508057,0.07422125339508057
26,task_026,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,-0.06880819797515869,0.012719035148620605,0.0815272331237793,0.0815272331237793
26,task_026,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,120,0.11564147472381592,0.035608768463134766,-0.08003270626068115,0.08003270626068115
26,task_026,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,113,0.0337369441986084,0.11305356025695801,0.07931661605834961,0.07931661605834961
26,task_026,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,113,0.15692955255508423,0.07927417755126953,-0.0776553750038147,0.0776553750038147
26,task_026,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,120,-0.06880819797515869,-0.08110129833221436,-0.012293100357055664,-0.012293100357055664
26,task_026,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,120,0.11564147472381592,0.1283198595046997,0.012678384780883789,-0.012678384780883789
26,task_026,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,113,0.0337369441986084,0.024870634078979492,-0.008866310119628906,-0.008866310119628906
26,task_026,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,113,0.15692955255508423,0.15958809852600098,0.002658545970916748,-0.002658545970916748
26,task_026,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,120,-0.06880819797515869,0.008175015449523926,0.07698321342468262,0.07698321342468262
26,task_026,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,120,0.11564147472381592,0.04145205020904541,-0.07418942451477051,0.07418942451477051
26,task_026,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,113,0.0337369441986084,0.10624909400939941,0.07251214981079102,0.07251214981079102
26,task_026,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,113,0.15692955255508423,0.07420790195465088,-0.08272165060043335,0.08272165060043335
26,task_026,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,284,-0.06880819797515869,-0.06880819797515869,0.0,0.0
26,task_026,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,284,0.11564147472381592,0.11564147472381592,0.0,0.0
26,task_026,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,268,0.0337369441986084,0.0337369441986084,0.0,0.0
26,task_026,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,268,0.15692955255508423,0.15692955255508423,0.0,0.0
26,task_026,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,86,-0.06880819797515869,-0.0742877721786499,-0.005479574203491211,0.005479574203491211
26,task_026,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.11564147472381592,0.12059909105300903,0.004957616329193115,0.004957616329193115
26,task_026,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,86,0.0337369441986084,0.010789275169372559,-0.02294766902923584,0.02294766902923584
26,task_026,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.15692955255508423,0.11508762836456299,-0.04184192419052124,-0.04184192419052124
26,task_026,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,-0.06880819797515869,0.018588662147521973,0.08739686012268066,0.08739686012268066
26,task_026,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.11564147472381592,0.04216349124908447,-0.07347798347473145,0.07347798347473145
26,task_026,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.0337369441986084,0.07353329658508301,0.03979635238647461,0.03979635238647461
26,task_026,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,86,0.15692955255508423,0.0469207763671875,-0.11000877618789673,0.11000877618789673
27,task_027,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,103,0.2600497007369995,0.30122172832489014,0.041172027587890625,0.041172027587890625
27,task_027,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,103,0.516297459602356,0.3885331153869629,-0.12776434421539307,0.12776434421539307
27,task_027,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,96,0.38523340225219727,0.5112267136573792,0.12599331140518188,0.12599331140518188
27,task_027,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,96,0.6379574537277222,0.4590088725090027,-0.17894858121871948,0.17894858121871948
27,task_027,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,103,0.2600497007369995,0.2543736696243286,-0.0056760311126708984,-0.0056760311126708984
27,task_027,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,103,0.516297459602356,0.48853421211242676,-0.0277632474899292,0.0277632474899292
27,task_027,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,96,0.38523340225219727,0.3964354991912842,0.011202096939086914,0.011202096939086914
27,task_027,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,96,0.6379574537277222,0.6140357851982117,-0.023921668529510498,0.023921668529510498
27,task_027,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,103,0.2600497007369995,0.30422961711883545,0.04417991638183594,0.04417991638183594
27,task_027,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,103,0.516297459602356,0.39432549476623535,-0.1219719648361206,0.1219719648361206
27,task_027,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,96,0.38523340225219727,0.5198314785957336,0.13459807634353638,0.13459807634353638
27,task_027,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,96,0.6379574537277222,0.4606475830078125,-0.17730987071990967,0.17730987071990967
27,task_027,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,270,0.2600497007369995,0.2600497007369995,0.0,0.0
27,task_027,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,270,0.516297459602356,0.516297459602356,0.0,0.0
27,task_027,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,254,0.38523340225219727,0.38335955142974854,-0.0018738508224487305,-0.0018738508224487305
27,task_027,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,254,0.6379574537277222,0.6494219303131104,0.011464476585388184,0.011464476585388184
27,task_027,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.2600497007369995,0.21499693393707275,-0.04505276679992676,0.04505276679992676
27,task_027,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.516297459602356,0.5950364470481873,0.0787389874458313,0.0787389874458313
27,task_027,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.38523340225219727,0.3353945016860962,-0.049838900566101074,0.049838900566101074
27,task_027,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.6379574537277222,0.49107664823532104,-0.14688080549240112,-0.14688080549240112
27,task_027,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.2600497007369995,0.3052607774734497,0.045211076736450195,0.045211076736450195
27,task_027,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.516297459602356,0.3807951807975769,-0.13550227880477905,0.13550227880477905
27,task_027,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.38523340225219727,0.41118836402893066,0.0259549617767334,0.0259549617767334
27,task_027,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.6379574537277222,0.38951802253723145,-0.24843943119049072,0.24843943119049072
28,task_028,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,-0.05479854345321655,0.0005891919136047363,0.05538773536682129,0.05538773536682129
28,task_028,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.10208553075790405,0.060353875160217285,-0.04173165559768677,0.04173165559768677
28,task_028,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,-0.06986039876937866,-0.006912410259246826,0.06294798851013184,0.06294798851013184
28,task_028,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.05151444673538208,0.0010337233543395996,-0.05048072338104248,0.05048072338104248
28,task_028,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,-0.05479854345321655,-0.07621246576309204,-0.02141392230987549,-0.02141392230987549
28,task_028,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.10208553075790405,0.1233636736869812,0.02127814292907715,-0.02127814292907715
28,task_028,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,-0.06986039876937866,-0.08895552158355713,-0.019095122814178467,-0.019095122814178467
28,task_028,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.05151444673538208,0.0777435302734375,0.02622908353805542,-0.02622908353805542
28,task_028,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,-0.05479854345321655,-0.009914100170135498,0.044884443283081055,0.044884443283081055
28,task_028,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.10208553075790405,0.06338381767272949,-0.03870171308517456,0.03870171308517456
28,task_028,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,-0.06986039876937866,-0.0009176731109619141,0.06894272565841675,0.06894272565841675
28,task_028,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.05151444673538208,-0.010716140270233154,-0.062230587005615234,0.062230587005615234
28,task_028,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,286,-0.05479854345321655,-0.05479854345321655,0.0,0.0
28,task_028,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,286,0.10208553075790405,0.10208553075790405,0.0,0.0
28,task_028,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,270,-0.06986039876937866,-0.06986039876937866,0.0,0.0
28,task_028,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,270,0.05151444673538208,0.05151444673538208,0.0,0.0
28,task_028,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,87,-0.05479854345321655,-0.13757139444351196,-0.08277285099029541,0.08277285099029541
28,task_028,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,0.10208553075790405,0.06043195724487305,-0.041653573513031006,-0.041653573513031006
28,task_028,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,87,-0.06986039876937866,-0.03758591413497925,0.032274484634399414,-0.032274484634399414
28,task_028,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,87,0.05151444673538208,0.06507837772369385,0.013563930988311768,0.013563930988311768
28,task_028,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,87,-0.05479854345321655,-0.057291388511657715,-0.002492845058441162,-0.002492845058441162
28,task_028,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,87,0.10208553075790405,-0.013889908790588379,-0.11597543954849243,0.11597543954849243
28,task_028,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,87,-0.06986039876937866,0.02996659278869629,0.09982699155807495,0.09982699155807495
28,task_028,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,87,0.05151444673538208,0.02091813087463379,-0.03059631586074829,0.03059631586074829
29,task_029,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,120,0.2156449556350708,0.25450390577316284,0.03885895013809204,0.03885895013809204
29,task_029,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,120,0.3452286720275879,0.29768604040145874,-0.04754263162612915,0.04754263162612915
29,task_029,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,113,0.2975888252258301,0.3683754801750183,0.07078665494918823,0.07078665494918823
29,task_029,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,113,0.41459524631500244,0.32576656341552734,-0.0888286828994751,0.0888286828994751
29,task_029,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,120,0.2156449556350708,0.2087399959564209,-0.006904959678649902,-0.006904959678649902
29,task_029,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,120,0.3452286720275879,0.3311156630516052,-0.014113008975982666,0.014113008975982666
29,task_029,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,113,0.2975888252258301,0.3064079284667969,0.008819103240966797,0.008819103240966797
29,task_029,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,113,0.41459524631500244,0.38719815015792847,-0.027397096157073975,0.027397096157073975
29,task_029,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,120,0.2156449556350708,0.2480831742286682,0.03243821859359741,0.03243821859359741
29,task_029,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,120,0.3452286720275879,0.28949546813964844,-0.05573320388793945,0.05573320388793945
29,task_029,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,113,0.2975888252258301,0.36777377128601074,0.07018494606018066,0.07018494606018066
29,task_029,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,113,0.41459524631500244,0.3217894434928894,-0.09280580282211304,0.09280580282211304
29,task_029,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,289,0.2156449556350708,0.2156449556350708,0.0,0.0
29,task_029,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,289,0.3452286720275879,0.3452286720275879,0.0,0.0
29,task_029,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,273,0.2975888252258301,0.2975888252258301,0.0,0.0
29,task_029,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,273,0.41459524631500244,0.41459524631500244,0.0,0.0
29,task_029,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.2156449556350708,0.16553103923797607,-0.05011391639709473,0.05011391639709473
29,task_029,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.3452286720275879,0.3450322151184082,-0.0001964569091796875,-0.0001964569091796875
29,task_029,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,86,0.2975888252258301,0.325405478477478,0.02781665325164795,-0.02781665325164795
29,task_029,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.41459524631500244,0.4179258346557617,0.0033305883407592773,0.0033305883407592773
29,task_029,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,86,0.2156449556350708,0.25647759437561035,0.04083263874053955,0.04083263874053955
29,task_029,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,86,0.3452286720275879,0.2323843240737915,-0.11284434795379639,0.11284434795379639
29,task_029,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,86,0.2975888252258301,0.3608139753341675,0.0632251501083374,0.0632251501083374
29,task_029,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,86,0.41459524631500244,0.36061692237854004,-0.0539783239364624,0.0539783239364624
30,task_030,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,103,-0.014203667640686035,0.04702353477478027,0.06122720241546631,0.06122720241546631
30,task_030,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,103,0.24544572830200195,0.15735363960266113,-0.08809208869934082,0.08809208869934082
30,task_030,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,96,0.12994742393493652,0.2160230278968811,0.08607560396194458,0.08607560396194458
30,task_030,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,96,0.3036932349205017,0.21538352966308594,-0.08830970525741577,0.08830970525741577
30,task_030,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,103,-0.014203667640686035,-0.034165143966674805,-0.01996147632598877,-0.01996147632598877
30,task_030,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,103,0.24544572830200195,0.2560131549835205,0.010567426681518555,-0.010567426681518555
30,task_030,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,96,0.12994742393493652,0.14825963973999023,0.01831221580505371,0.01831221580505371
30,task_030,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,96,0.3036932349205017,0.29229021072387695,-0.011403024196624756,0.011403024196624756
30,task_030,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,103,-0.014203667640686035,0.04430365562438965,0.058507323265075684,0.058507323265075684
30,task_030,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,103,0.24544572830200195,0.1524432897567749,-0.09300243854522705,0.09300243854522705
30,task_030,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,96,0.12994742393493652,0.2235867977142334,0.09363937377929688,0.09363937377929688
30,task_030,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,96,0.3036932349205017,0.21788913011550903,-0.08580410480499268,0.08580410480499268
30,task_030,canonical_test,canonical,0,self,canonical_test,0,early_H15_H20,control,269,-0.014203667640686035,-0.014203667640686035,0.0,0.0
30,task_030,canonical_impl,canonical,1,self,canonical_impl,1,early_H15_H20,control,269,0.24544572830200195,0.24544572830200195,0.0,0.0
30,task_030,paraphrase_test,paraphrase,0,self,paraphrase_test,0,early_H15_H20,control,253,0.12994742393493652,0.13824570178985596,0.008298277854919434,0.008298277854919434
30,task_030,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,early_H15_H20,control,253,0.3036932349205017,0.3049740195274353,0.0012807846069335938,0.0012807846069335938
30,task_030,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,early_H15_H20,control,69,-0.014203667640686035,-0.014790177345275879,-0.0005865097045898438,0.0005865097045898438
30,task_030,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,0.24544572830200195,0.30558329820632935,0.06013756990432739,0.06013756990432739
30,task_030,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,early_H15_H20,control,69,0.12994742393493652,0.05257904529571533,-0.07736837863922119,0.07736837863922119
30,task_030,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.3036932349205017,0.1892763376235962,-0.11441689729690552,-0.11441689729690552
30,task_030,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,early_H15_H20,control,69,-0.014203667640686035,0.07999402284622192,0.09419769048690796,0.09419769048690796
30,task_030,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,early_H15_H20,control,69,0.24544572830200195,0.1908019781112671,-0.05464375019073486,0.05464375019073486
30,task_030,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,early_H15_H20,control,69,0.12994742393493652,0.12801265716552734,-0.0019347667694091797,-0.0019347667694091797
30,task_030,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,early_H15_H20,control,69,0.3036932349205017,0.10839784145355225,-0.19529539346694946,0.19529539346694946
31,task_031,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,early_H15_H20,primary,121,0.08129173517227173,0.1286066174507141,0.04731488227844238,0.04731488227844238
31,task_031,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,early_H15_H20,primary,121,0.24573224782943726,0.1933395266532898,-0.05239272117614746,0.05239272117614746
31,task_031,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,early_H15_H20,primary,114,0.11613428592681885,0.16375970840454102,0.04762542247772217,0.04762542247772217
31,task_031,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,early_H15_H20,primary,114,0.21475684642791748,0.16502803564071655,-0.04972881078720093,0.04972881078720093
31,task_031,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,late_H21_H28,negative_control,121,0.08129173517227173,0.07334834337234497,-0.007943391799926758,-0.007943391799926758
31,task_031,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,late_H21_H28,negative_control,121,0.24573224782943726,0.23713994026184082,-0.008592307567596436,0.008592307567596436
31,task_031,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,late_H21_H28,negative_control,114,0.11613428592681885,0.10923367738723755,-0.006900608539581299,-0.006900608539581299
31,task_031,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,late_H21_H28,negative_control,114,0.21475684642791748,0.22900772094726562,0.014250874519348145,-0.014250874519348145
31,task_031,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H28,positive_control,121,0.08129173517227173,0.12577825784683228,0.04448652267456055,0.04448652267456055
31,task_031,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H28,positive_control,121,0.24573224782943726,0.19605594873428345,-0.04967629909515381,0.04967629909515381
31,task_031,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H28,positive_control,114,0.11613428592681885,0.1663978099822998,0.05026352405548096,0.05026352405548096
31,task_031,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H28,positive_control,114,0.21475684642791748,0.16035187244415283,-0.05440497398376465,0.05440497398376465
