task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_condition,donor_label,component,hidden_state_index,decoder_layer_index,common_suffix_tokens,projection_recovery,distance_recovery
21,task_021,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,23,22,96,0.9234401430309103,0.716762311249523
21,task_021,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,24,23,96,0.7936815356802616,0.5505889705911393
21,task_021,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,25,24,96,0.7769387158162995,0.512615664307196
21,task_021,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,26,25,96,0.7825454968112135,0.4990562482089622
21,task_021,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,27,26,96,0.7724061043582698,0.47213767787049354
21,task_021,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,28,27,96,0.7978382539962409,0.47685769291797986
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,21,20,96,0.802428387786108,0.5244370056861087
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,22,21,96,0.6318969374435898,0.40801560509990575
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,23,22,96,0.7208908754601888,0.48296043230705765
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,24,23,96,0.4651950137078725,0.204489999881451
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,25,24,96,0.7137120622387737,0.42373145156780223
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,26,25,96,0.6893608984537447,0.4321864107652774
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,27,26,96,0.5877660019074885,0.3393481070273282
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,28,27,96,0.5392688612203334,0.2971271103712376
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,21,20,96,0.9667996138739623,0.8256042283302664
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,22,21,96,0.9193901623870485,0.7517121970758741
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,23,22,96,0.9114392753953648,0.6984669812291501
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,24,23,96,0.7050511108603055,0.4398283896602314
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,25,24,96,0.788205538306585,0.545910549242355
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,26,25,96,0.8179139647014221,0.5670039491699594
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,27,26,96,0.812942545130131,0.5518182153405062
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,28,27,96,0.8016147379880115,0.5409869948290323
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,21,20,96,0.9757731987549776,0.84995731993483
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,22,21,96,0.9249774434310909,0.76565873711311
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,23,22,96,0.9164880449578242,0.7403712689116086
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,24,23,96,0.7633385617091076,0.5036080136551868
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,25,24,96,0.7583218798266561,0.49423389218028213
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,26,25,96,0.7626130181009233,0.49849395759991977
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,27,26,96,0.7553479656913156,0.48904184270481976
21,task_021,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,28,27,96,0.7929864999520279,0.5264559901039669
22,task_022,canonical_test,canonical,0,canonical_impl,1,attn,21,20,121,0.802318554169814,0.5244190285862
22,task_022,canonical_test,canonical,0,canonical_impl,1,attn,22,21,121,0.9088835090445125,0.6840304651399296
22,task_022,canonical_test,canonical,0,canonical_impl,1,attn,23,22,121,0.905938053281913,0.6820086324132071
22,task_022,canonical_test,canonical,0,canonical_impl,1,attn,24,23,121,0.9154250203903018,0.737465789708769
22,task_022,canonical_test,canonical,0,canonical_impl,1,attn,25,24,121,0.7987907104759759,0.5300835399051099
22,task_022,canonical_test,canonical,0,canonical_impl,1,attn,26,25,121,0.8392501811773968,0.5640375293411378
22,task_022,canonical_test,canonical,0,canonical_impl,1,attn,27,26,121,0.791785481883609,0.5137801598465739
22,task_022,canonical_test,canonical,0,canonical_impl,1,attn,28,27,121,0.8327542666520816,0.5932784928257426
22,task_022,canonical_test,canonical,0,canonical_impl,1,mlp,21,20,121,0.9698512074282101,0.8339760276376686
22,task_022,canonical_test,canonical,0,canonical_impl,1,mlp,22,21,121,0.9639871866528726,0.8153340743555012
22,task_022,canonical_test,canonical,0,canonical_impl,1,mlp,23,22,121,0.9609880401832355,0.8038456144246888
22,task_022,canonical_test,canonical,0,canonical_impl,1,mlp,24,23,121,0.9301681528389609,0.74348445825637
22,task_022,canonical_test,canonical,0,canonical_impl,1,mlp,25,24,121,0.9101097503963942,0.6999588094119924
22,task_022,canonical_test,canonical,0,canonical_impl,1,mlp,26,25,121,0.93043207828124,0.7062560797923394
22,task_022,canonical_test,canonical,0,canonical_impl,1,mlp,27,26,121,0.9393552627831716,0.7030062114660266
22,task_022,canonical_test,canonical,0,canonical_impl,1,mlp,28,27,121,0.9188353955815409,0.6860081086437082
22,task_022,canonical_test,canonical,0,canonical_impl,1,residual,21,20,121,0.9727295771553571,0.8452547959953949
22,task_022,canonical_test,canonical,0,canonical_impl,1,residual,22,21,121,0.9611120323822476,0.8155471924583344
22,task_022,canonical_test,canonical,0,canonical_impl,1,residual,23,22,121,0.9572027328560914,0.8018616014191737
22,task_022,canonical_test,canonical,0,canonical_impl,1,residual,24,23,121,0.937152450401328,0.7671442795224862
22,task_022,canonical_test,canonical,0,canonical_impl,1,residual,25,24,121,0.925582767532741,0.7348259714027643
22,task_022,canonical_test,canonical,0,canonical_impl,1,residual,26,25,121,0.9254037198718007,0.7203048537631167
22,task_022,canonical_test,canonical,0,canonical_impl,1,residual,27,26,121,0.9210466973540231,0.6983728060798751
22,task_022,canonical_test,canonical,0,canonical_impl,1,residual,28,27,121,0.9143132507513902,0.6747053583449849
22,task_022,canonical_impl,canonical,1,canonical_test,0,attn,21,20,121,0.7982938889476415,0.5281816802160538
22,task_022,canonical_impl,canonical,1,canonical_test,0,attn,22,21,121,0.8977498698774123,0.6725757278871936
22,task_022,canonical_impl,canonical,1,canonical_test,0,attn,23,22,121,0.9093298452554349,0.6722806204029339
22,task_022,canonical_impl,canonical,1,canonical_test,0,attn,24,23,121,0.9505552216239941,0.7890751888739655
22,task_022,canonical_impl,canonical,1,canonical_test,0,attn,25,24,121,0.7958527148050896,0.5424769914198309
22,task_022,canonical_impl,canonical,1,canonical_test,0,attn,26,25,121,0.8355201686332543,0.5692393423665052
22,task_022,canonical_impl,canonical,1,canonical_test,0,attn,27,26,121,0.8086985555826304,0.5680562426324123
22,task_022,canonical_impl,canonical,1,canonical_test,0,attn,28,27,121,0.869351411342816,0.6345989030494894
22,task_022,canonical_impl,canonical,1,canonical_test,0,mlp,21,20,121,0.9719965075911108,0.8397778409267068
22,task_022,canonical_impl,canonical,1,canonical_test,0,mlp,22,21,121,0.959705009478772,0.8178280856878677
22,task_022,canonical_impl,canonical,1,canonical_test,0,mlp,23,22,121,0.9632031444541439,0.8078687259143968
22,task_022,canonical_impl,canonical,1,canonical_test,0,mlp,24,23,121,0.9553560237390138,0.7844403154043923
22,task_022,canonical_impl,canonical,1,canonical_test,0,mlp,25,24,121,0.9314977877416075,0.7363696971407601
22,task_022,canonical_impl,canonical,1,canonical_test,0,mlp,26,25,121,0.9361016437057266,0.7325178068280304
22,task_022,canonical_impl,canonical,1,canonical_test,0,mlp,27,26,121,0.9320417660781762,0.7305285216698773
22,task_022,canonical_impl,canonical,1,canonical_test,0,mlp,28,27,121,0.9322803977929032,0.7253504530028126
22,task_022,canonical_impl,canonical,1,canonical_test,0,residual,21,20,121,0.9730911631546529,0.8476650894124692
22,task_022,canonical_impl,canonical,1,canonical_test,0,residual,22,21,121,0.9554838405170508,0.8131468446802407
22,task_022,canonical_impl,canonical,1,canonical_test,0,residual,23,22,121,0.9545268643347979,0.8016585812476875
22,task_022,canonical_impl,canonical,1,canonical_test,0,residual,24,23,121,0.9527972846677631,0.7950934924408974
22,task_022,canonical_impl,canonical,1,canonical_test,0,residual,25,24,121,0.941846093041591,0.7650219118739048
22,task_022,canonical_impl,canonical,1,canonical_test,0,residual,26,25,121,0.9385530690324441,0.7513574634638741
22,task_022,canonical_impl,canonical,1,canonical_test,0,residual,27,26,121,0.9276268648986591,0.7284405645610291
22,task_022,canonical_impl,canonical,1,canonical_test,0,residual,28,27,121,0.9202909178289328,0.7112213109125978
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,21,20,114,0.8377946877454037,0.49878871338898645
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,22,21,114,0.705236799704826,0.46142059565164595
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,23,22,114,0.7011074469052049,0.4969665265951967
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,24,23,114,0.6478399567593784,0.4478201257450881
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,25,24,114,0.7713558178536891,0.45832375885639254
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,26,25,114,0.7128000615145629,0.4374257067909709
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,27,26,114,0.6406652128857777,0.3020680676053277
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,28,27,114,0.6277784457373952,0.4015330270410191
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,21,20,114,0.9641217332611011,0.8098117746625205
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,22,21,114,0.9336212073341219,0.7652275978491556
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,23,22,114,0.9246056922723269,0.7431955369745917
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,24,23,114,0.7819736706575443,0.5451819244343918
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,25,24,114,0.792040811702792,0.5458596225524281
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,26,25,114,0.8721890973575482,0.6043211416848409
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,27,26,114,0.8409407044856148,0.5449613902216945
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,28,27,114,0.8506286873680279,0.5974025673161055
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,21,20,114,0.9707030625897723,0.833654381554957
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,22,21,114,0.9328384621719326,0.7640045539657515
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,23,22,114,0.9192764518841786,0.7410775993675824
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,24,23,114,0.8237948029354107,0.6114075386406286
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,25,24,114,0.8081822209499739,0.5757796036816951
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,26,25,114,0.814832118470628,0.5686804455368771
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,27,26,114,0.8055559635743922,0.5411723466204446
22,task_022,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,28,27,114,0.8282709273522162,0.5416479257627218
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,21,20,114,0.7923519968153622,0.5097678908243088
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,22,21,114,0.653610469981016,0.41245050931684424
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,23,22,114,0.7212894058757384,0.48975147448213685
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,24,23,114,0.5411497121591798,0.25890160440884746
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,25,24,114,0.7509098900091093,0.45761243431025656
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,26,25,114,0.6899189857595247,0.4335316622698341
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,27,26,114,0.6421819932230942,0.38962681551829326
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,28,27,114,0.571938161924054,0.32659364191713036
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,21,20,114,0.9592567257208355,0.8194900234470593
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,22,21,114,0.9237857795209874,0.7514304040775894
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,23,22,114,0.903652255696068,0.6895040211768401
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,24,23,114,0.7167015701047503,0.44370544125444067
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,25,24,114,0.7994342723076352,0.5577006174466836
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,26,25,114,0.8347023532351506,0.5677496796383468
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,27,26,114,0.8116461845073797,0.5503733105308874
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,28,27,114,0.8212161610530965,0.5753558791039941
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,21,20,114,0.9706319165252416,0.8423139271259743
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,22,21,114,0.9242824808444442,0.7565910916410861
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,23,22,114,0.9086115060281496,0.7270792047063894
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,24,23,114,0.7770181701702289,0.5179369615235829
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,25,24,114,0.7710044082941602,0.5124064018271618
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,26,25,114,0.7786474930132463,0.5154007552948285
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,27,26,114,0.7693698672626748,0.503954844994722
22,task_022,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,28,27,114,0.7967972196018791,0.5300003943067153
23,task_023,canonical_test,canonical,0,canonical_impl,1,attn,21,20,120,0.6641501325591426,0.3803012853979012
23,task_023,canonical_test,canonical,0,canonical_impl,1,attn,22,21,120,0.7111869742459505,0.46168521531568285
23,task_023,canonical_test,canonical,0,canonical_impl,1,attn,23,22,120,0.731671847127929,0.5248656046104355
23,task_023,canonical_test,canonical,0,canonical_impl,1,attn,24,23,120,0.843936908216233,0.6793639354454039
23,task_023,canonical_test,canonical,0,canonical_impl,1,attn,25,24,120,0.6151454079408751,0.3902461586690268
23,task_023,canonical_test,canonical,0,canonical_impl,1,attn,26,25,120,0.6623606986273964,0.38831561075772436
23,task_023,canonical_test,canonical,0,canonical_impl,1,attn,27,26,120,0.676206436870479,0.4132803696414429
23,task_023,canonical_test,canonical,0,canonical_impl,1,attn,28,27,120,0.7538598146604484,0.48991833304852594
23,task_023,canonical_test,canonical,0,canonical_impl,1,mlp,21,20,120,0.9505306951345307,0.7842387637028678
23,task_023,canonical_test,canonical,0,canonical_impl,1,mlp,22,21,120,0.9199891829924846,0.7348561570833476
23,task_023,canonical_test,canonical,0,canonical_impl,1,mlp,23,22,120,0.8883166712485636,0.7118488043278092
23,task_023,canonical_test,canonical,0,canonical_impl,1,mlp,24,23,120,0.8945445942084533,0.7124157872466608
23,task_023,canonical_test,canonical,0,canonical_impl,1,mlp,25,24,120,0.8814780577968934,0.6726927792276458
23,task_023,canonical_test,canonical,0,canonical_impl,1,mlp,26,25,120,0.8683259084597741,0.6523377699777921
23,task_023,canonical_test,canonical,0,canonical_impl,1,mlp,27,26,120,0.8754734453117629,0.6512051108136971
23,task_023,canonical_test,canonical,0,canonical_impl,1,mlp,28,27,120,0.8562602887113157,0.63906441923401
23,task_023,canonical_test,canonical,0,canonical_impl,1,residual,21,20,120,0.9596909378010826,0.8106792794123677
23,task_023,canonical_test,canonical,0,canonical_impl,1,residual,22,21,120,0.9244620014741075,0.752905444569639
23,task_023,canonical_test,canonical,0,canonical_impl,1,residual,23,22,120,0.900323602480901,0.7229407895224846
23,task_023,canonical_test,canonical,0,canonical_impl,1,residual,24,23,120,0.8920541397810511,0.7189874020745677
23,task_023,canonical_test,canonical,0,canonical_impl,1,residual,25,24,120,0.8752911054556334,0.6812745754327079
23,task_023,canonical_test,canonical,0,canonical_impl,1,residual,26,25,120,0.8714536694264622,0.663540376416742
23,task_023,canonical_test,canonical,0,canonical_impl,1,residual,27,26,120,0.8620066603067128,0.6359594914995694
23,task_023,canonical_test,canonical,0,canonical_impl,1,residual,28,27,120,0.8466621160200125,0.6095500782043528
23,task_023,canonical_impl,canonical,1,canonical_test,0,attn,21,20,120,0.6627009598081446,0.39256740319938266
23,task_023,canonical_impl,canonical,1,canonical_test,0,attn,22,21,120,0.642213352756746,0.3998006058841854
23,task_023,canonical_impl,canonical,1,canonical_test,0,attn,23,22,120,0.7501000810775933,0.4794837516365462
23,task_023,canonical_impl,canonical,1,canonical_test,0,attn,24,23,120,0.794015221730864,0.6170433729586966
23,task_023,canonical_impl,canonical,1,canonical_test,0,attn,25,24,120,0.615357616594815,0.36093074869783837
23,task_023,canonical_impl,canonical,1,canonical_test,0,attn,26,25,120,0.6574453926005817,0.36142635344596885
23,task_023,canonical_impl,canonical,1,canonical_test,0,attn,27,26,120,0.677247419845725,0.4303878656285076
23,task_023,canonical_impl,canonical,1,canonical_test,0,attn,28,27,120,0.6768002532859282,0.43163148347705527
23,task_023,canonical_impl,canonical,1,canonical_test,0,mlp,21,20,120,0.951791666197071,0.7904862398644077
23,task_023,canonical_impl,canonical,1,canonical_test,0,mlp,22,21,120,0.9083365661958418,0.7261510776371671
23,task_023,canonical_impl,canonical,1,canonical_test,0,mlp,23,22,120,0.885712848895664,0.6972251343343324
23,task_023,canonical_impl,canonical,1,canonical_test,0,mlp,24,23,120,0.8506810107178563,0.6504408118125538
23,task_023,canonical_impl,canonical,1,canonical_test,0,mlp,25,24,120,0.8528558791182813,0.6429911818909727
23,task_023,canonical_impl,canonical,1,canonical_test,0,mlp,26,25,120,0.8473244262717773,0.6323787255913023
23,task_023,canonical_impl,canonical,1,canonical_test,0,mlp,27,26,120,0.8496616883350216,0.6399763711904513
23,task_023,canonical_impl,canonical,1,canonical_test,0,mlp,28,27,120,0.85048589611902,0.631303056720359
23,task_023,canonical_impl,canonical,1,canonical_test,0,residual,21,20,120,0.9591814083384008,0.8144878273235392
23,task_023,canonical_impl,canonical,1,canonical_test,0,residual,22,21,120,0.9066469145906174,0.7408282899173326
23,task_023,canonical_impl,canonical,1,canonical_test,0,residual,23,22,120,0.8885289958858408,0.708596055247503
23,task_023,canonical_impl,canonical,1,canonical_test,0,residual,24,23,120,0.8585219294342088,0.6737627712331264
23,task_023,canonical_impl,canonical,1,canonical_test,0,residual,25,24,120,0.8430278142016759,0.639754861920388
23,task_023,canonical_impl,canonical,1,canonical_test,0,residual,26,25,120,0.8417383438500893,0.6313624275321063
23,task_023,canonical_impl,canonical,1,canonical_test,0,residual,27,26,120,0.8308078336861477,0.6143406248631498
23,task_023,canonical_impl,canonical,1,canonical_test,0,residual,28,27,120,0.8300108334604124,0.6057054873571327
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,21,20,113,0.8115589030844024,0.4737491536184255
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,22,21,113,0.7097404918338643,0.4544220844981902
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,23,22,113,0.6896124176434815,0.4387770533001011
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,24,23,113,0.5597679485521054,0.3281622148710438
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,25,24,113,0.7346841194038317,0.43193573951379993
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,26,25,113,0.7011433731974868,0.38605018690882575
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,27,26,113,0.5995713700063918,0.23354757719352237
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,attn,28,27,113,0.6130476532715019,0.3491381175743493
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,21,20,113,0.9731659652634878,0.800288222650293
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,22,21,113,0.9367061880779378,0.7529474511225532
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,23,22,113,0.926577427093425,0.7131137093123182
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,24,23,113,0.8028176480236277,0.5220373935168474
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,25,24,113,0.810082773032887,0.5556315128157652
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,26,25,113,0.8652764999518092,0.5677353461673393
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,27,26,113,0.8501463106805928,0.5186814971247511
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,mlp,28,27,113,0.8241275030162968,0.5284698062582622
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,21,20,113,0.9740681404769806,0.8285201339969681
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,22,21,113,0.9351816040289256,0.7603400288860397
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,23,22,113,0.9247440455625517,0.7307024790835771
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,24,23,113,0.8374551499743199,0.5951670452886704
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,25,24,113,0.8197223267660876,0.5600440379506962
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,26,25,113,0.8248156473500423,0.5478668255679339
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,27,26,113,0.8136668658177771,0.5169207494920863
23,task_023,paraphrase_test,paraphrase,0,paraphrase_impl,1,residual,28,27,113,0.836386895144038,0.5197168109433248
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,21,20,113,0.7896783547266706,0.5004240049524217
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,22,21,113,0.5711888603620536,0.3598814572537059
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,23,22,113,0.5806573362161048,0.36638977813514984
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,24,23,113,0.474816283060086,0.22989576313487903
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,25,24,113,0.7091478321087076,0.46176298063952237
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,26,25,113,0.6731901004176931,0.4041937520409846
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,27,26,113,0.5790531723719679,0.3374051348460029
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,attn,28,27,113,0.56525571510103,0.33914278557058786
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,21,20,113,0.9515805674202508,0.809894380257153
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,22,21,113,0.896854306409317,0.7214723880403047
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,23,22,113,0.8317154411399993,0.6190149865808945
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,24,23,113,0.7502049762798221,0.5068708673733561
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,25,24,113,0.7766443209973886,0.557408599098357
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,26,25,113,0.8139466107268242,0.5727734471981223
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,27,26,113,0.7891138082252236,0.5443908135416565
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,mlp,28,27,113,0.7864063958781503,0.537199919424576
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,21,20,113,0.9660138795975013,0.8386579414038298
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,22,21,113,0.9054694012850363,0.74081614364526
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,23,22,113,0.871469559734025,0.6896356425439343
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,24,23,113,0.7845081844031461,0.5543238076895673
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,25,24,113,0.7740459579443635,0.5377474932044236
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,26,25,113,0.7777913676880837,0.5375701508123885
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,27,26,113,0.767081129396376,0.5208806605457226
23,task_023,paraphrase_impl,paraphrase,1,paraphrase_test,0,residual,28,27,113,0.7861220406177944,0.5320649043398735
24,task_024,canonical_test,canonical,0,canonical_impl,1,attn,21,20,103,0.7467386481539069,0.4641814122995749
24,task_024,canonical_test,canonical,0,canonical_impl,1,attn,22,21,103,0.7907903107923415,0.5129932258470151
24,task_024,canonical_test,canonical,0,canonical_impl,1,attn,23,22,103,0.8569721814641456,0.5568145350243316
24,task_024,canonical_test,canonical,0,canonical_impl,1,attn,24,23,103,0.9410223749398522,0.648882782314681
24,task_024,canonical_test,canonical,0,canonical_impl,1,attn,25,24,103,0.7345569253191089,0.4441568834971765
24,task_024,canonical_test,canonical,0,canonical_impl,1,attn,26,25,103,0.7526595073907808,0.43327030857888194
24,task_024,canonical_test,canonical,0,canonical_impl,1,attn,27,26,103,0.7101705797065697,0.375284816100233
24,task_024,canonical_test,canonical,0,canonical_impl,1,attn,28,27,103,0.8295516667317513,0.5443853932719136
24,task_024,canonical_test,canonical,0,canonical_impl,1,mlp,21,20,103,0.9628396067702889,0.8076020485459015
24,task_024,canonical_test,canonical,0,canonical_impl,1,mlp,22,21,103,0.9476453498579823,0.7670377483716208
24,task_024,canonical_test,canonical,0,canonical_impl,1,mlp,23,22,103,0.9524817970879135,0.7263664216014838
24,task_024,canonical_test,canonical,0,canonical_impl,1,mlp,24,23,103,0.9568611255101972,0.7181230807761986
24,task_024,canonical_test,canonical,0,canonical_impl,1,mlp,25,24,103,0.9283632013120053,0.6829374122551367
24,task_024,canonical_test,canonical,0,canonical_impl,1,mlp,26,25,103,0.9125475514634852,0.6595588557155323
24,task_024,canonical_test,canonical,0,canonical_impl,1,mlp,27,26,103,0.9271685895910969,0.6682827506179185
24,task_024,canonical_test,canonical,0,canonical_impl,1,mlp,28,27,103,0.9009848235838464,0.6514964446642526
24,task_024,canonical_test,canonical,0,canonical_impl,1,residual,21,20,103,0.9689137293103375,0.830083028113351
24,task_024,canonical_test,canonical,0,canonical_impl,1,residual,22,21,103,0.9456298666947499,0.7777021190613889
24,task_024,canonical_test,canonical,0,canonical_impl,1,residual,23,22,103,0.9419879042817868,0.7503155325900429
24,task_024,canonical_test,canonical,0,canonical_impl,1,residual,24,23,103,0.9476713752948855,0.7310078978163513
24,task_024,canonical_test,canonical,0,canonical_impl,1,residual,25,24,103,0.9335528326171969,0.693862353370337
