task_id,family,wording,label,head,suff
exp12_config_command_03,config_command,paraphrase,1,1,0.0024339482188224792
exp12_config_command_03,config_command,paraphrase,1,2,-0.010065600275993347
exp12_config_command_03,config_command,paraphrase,1,3,0.015913434326648712
exp12_config_command_03,config_command,paraphrase,1,4,-0.009840995073318481
exp12_config_command_03,config_command,paraphrase,1,5,0.04655591398477554
exp12_config_command_03,config_command,paraphrase,1,6,-0.02254442870616913
exp12_config_command_03,config_command,paraphrase,1,7,-0.0
exp12_config_command_03,config_command,paraphrase,1,8,-0.0
exp12_config_command_03,config_command,paraphrase,1,9,-0.0
exp12_config_command_03,config_command,paraphrase,1,10,-0.0
exp12_config_command_03,config_command,paraphrase,1,11,-0.0
exp12_config_command_03,config_command,paraphrase,1,12,-0.0
exp12_config_command_03,config_command,paraphrase,1,13,-0.0
exp12_config_command_03,config_command,paraphrase,1,14,-0.0
exp12_config_command_03,config_command,paraphrase,1,15,-0.0
exp12_config_command_03,config_command,paraphrase,1,16,-0.0
exp12_config_command_03,config_command,paraphrase,1,17,-0.0
exp12_config_command_03,config_command,paraphrase,1,18,-0.0
exp12_config_command_03,config_command,paraphrase,1,19,-0.0
exp12_config_command_03,config_command,paraphrase,1,20,-0.0
exp12_config_command_03,config_command,paraphrase,1,21,-0.0
exp12_config_command_03,config_command,paraphrase,1,22,-0.0
exp12_config_command_03,config_command,paraphrase,1,23,-0.0
exp12_config_command_03,config_command,paraphrase,1,24,-0.0
exp12_config_command_03,config_command,paraphrase,1,25,-0.0
exp12_config_command_03,config_command,paraphrase,1,26,-0.0
exp12_config_command_03,config_command,paraphrase,1,27,-0.0
exp12_config_command_05,config_command,canonical,0,0,-0.011914778500795364
exp12_config_command_05,config_command,canonical,0,1,0.01139572262763977
exp12_config_command_05,config_command,canonical,0,2,-0.00045676156878471375
exp12_config_command_05,config_command,canonical,0,3,0.02178066596388817
exp12_config_command_05,config_command,canonical,0,4,-0.005688738077878952
exp12_config_command_05,config_command,canonical,0,5,0.01077229157090187
exp12_config_command_05,config_command,canonical,0,6,-0.00014985725283622742
exp12_config_command_05,config_command,canonical,0,7,0.0
exp12_config_command_05,config_command,canonical,0,8,0.0
exp12_config_command_05,config_command,canonical,0,9,0.0
exp12_config_command_05,config_command,canonical,0,10,0.0
exp12_config_command_05,config_command,canonical,0,11,0.0
exp12_config_command_05,config_command,canonical,0,12,0.0
exp12_config_command_05,config_command,canonical,0,13,0.0
exp12_config_command_05,config_command,canonical,0,14,0.0
exp12_config_command_05,config_command,canonical,0,15,0.0
exp12_config_command_05,config_command,canonical,0,16,0.0
exp12_config_command_05,config_command,canonical,0,17,0.0
exp12_config_command_05,config_command,canonical,0,18,0.0
exp12_config_command_05,config_command,canonical,0,19,0.0
exp12_config_command_05,config_command,canonical,0,20,0.0
exp12_config_command_05,config_command,canonical,0,21,0.0
exp12_config_command_05,config_command,canonical,0,22,0.0
exp12_config_command_05,config_command,canonical,0,23,0.0
exp12_config_command_05,config_command,canonical,0,24,0.0
exp12_config_command_05,config_command,canonical,0,25,0.0
exp12_config_command_05,config_command,canonical,0,26,0.0
exp12_config_command_05,config_command,canonical,0,27,0.0
exp12_config_command_05,config_command,paraphrase,0,0,-0.00017545372247695923
exp12_config_command_05,config_command,paraphrase,0,1,0.01343563199043274
exp12_config_command_05,config_command,paraphrase,0,2,0.005701109766960144
exp12_config_command_05,config_command,paraphrase,0,3,0.019098326563835144
exp12_config_command_05,config_command,paraphrase,0,4,-0.000603698194026947
exp12_config_command_05,config_command,paraphrase,0,5,0.028676390647888184
exp12_config_command_05,config_command,paraphrase,0,6,0.013029351830482483
exp12_config_command_05,config_command,paraphrase,0,7,0.0
exp12_config_command_05,config_command,paraphrase,0,8,0.0
exp12_config_command_05,config_command,paraphrase,0,9,0.0
exp12_config_command_05,config_command,paraphrase,0,10,0.0
exp12_config_command_05,config_command,paraphrase,0,11,0.0
exp12_config_command_05,config_command,paraphrase,0,12,0.0
exp12_config_command_05,config_command,paraphrase,0,13,0.0
exp12_config_command_05,config_command,paraphrase,0,14,0.0
exp12_config_command_05,config_command,paraphrase,0,15,0.0
exp12_config_command_05,config_command,paraphrase,0,16,0.0
exp12_config_command_05,config_command,paraphrase,0,17,0.0
exp12_config_command_05,config_command,paraphrase,0,18,0.0
exp12_config_command_05,config_command,paraphrase,0,19,0.0
exp12_config_command_05,config_command,paraphrase,0,20,0.0
exp12_config_command_05,config_command,paraphrase,0,21,0.0
exp12_config_command_05,config_command,paraphrase,0,22,0.0
exp12_config_command_05,config_command,paraphrase,0,23,0.0
exp12_config_command_05,config_command,paraphrase,0,24,0.0
exp12_config_command_05,config_command,paraphrase,0,25,0.0
exp12_config_command_05,config_command,paraphrase,0,26,0.0
exp12_config_command_05,config_command,paraphrase,0,27,0.0
exp12_config_command_05,config_command,canonical,1,0,-0.0139019675552845
exp12_config_command_05,config_command,canonical,1,1,0.0003836005926132202
exp12_config_command_05,config_command,canonical,1,2,-0.006989751011133194
exp12_config_command_05,config_command,canonical,1,3,0.04116145893931389
exp12_config_command_05,config_command,canonical,1,4,-0.033990828320384026
exp12_config_command_05,config_command,canonical,1,5,0.00621485710144043
exp12_config_command_05,config_command,canonical,1,6,-0.013931699097156525
exp12_config_command_05,config_command,canonical,1,7,-0.0
exp12_config_command_05,config_command,canonical,1,8,-0.0
exp12_config_command_05,config_command,canonical,1,9,-0.0
exp12_config_command_05,config_command,canonical,1,10,-0.0
exp12_config_command_05,config_command,canonical,1,11,-0.0
exp12_config_command_05,config_command,canonical,1,12,-0.0
exp12_config_command_05,config_command,canonical,1,13,-0.0
exp12_config_command_05,config_command,canonical,1,14,-0.0
exp12_config_command_05,config_command,canonical,1,15,-0.0
exp12_config_command_05,config_command,canonical,1,16,-0.0
exp12_config_command_05,config_command,canonical,1,17,-0.0
exp12_config_command_05,config_command,canonical,1,18,-0.0
exp12_config_command_05,config_command,canonical,1,19,-0.0
exp12_config_command_05,config_command,canonical,1,20,-0.0
exp12_config_command_05,config_command,canonical,1,21,-0.0
exp12_config_command_05,config_command,canonical,1,22,-0.0
exp12_config_command_05,config_command,canonical,1,23,-0.0
exp12_config_command_05,config_command,canonical,1,24,-0.0
exp12_config_command_05,config_command,canonical,1,25,-0.0
exp12_config_command_05,config_command,canonical,1,26,-0.0
exp12_config_command_05,config_command,canonical,1,27,-0.0
exp12_config_command_05,config_command,paraphrase,1,0,-0.00018252432346343994
exp12_config_command_05,config_command,paraphrase,1,1,0.014391005039215088
exp12_config_command_05,config_command,paraphrase,1,2,0.0012521594762802124
exp12_config_command_05,config_command,paraphrase,1,3,0.025498956441879272
exp12_config_command_05,config_command,paraphrase,1,4,-0.00021827220916748047
exp12_config_command_05,config_command,paraphrase,1,5,0.11368459463119507
exp12_config_command_05,config_command,paraphrase,1,6,-0.02739308774471283
exp12_config_command_05,config_command,paraphrase,1,7,-0.0
exp12_config_command_05,config_command,paraphrase,1,8,-0.0
exp12_config_command_05,config_command,paraphrase,1,9,-0.0
exp12_config_command_05,config_command,paraphrase,1,10,-0.0
exp12_config_command_05,config_command,paraphrase,1,11,-0.0
exp12_config_command_05,config_command,paraphrase,1,12,-0.0
exp12_config_command_05,config_command,paraphrase,1,13,-0.0
exp12_config_command_05,config_command,paraphrase,1,14,-0.0
exp12_config_command_05,config_command,paraphrase,1,15,-0.0
exp12_config_command_05,config_command,paraphrase,1,16,-0.0
exp12_config_command_05,config_command,paraphrase,1,17,-0.0
exp12_config_command_05,config_command,paraphrase,1,18,-0.0
exp12_config_command_05,config_command,paraphrase,1,19,-0.0
exp12_config_command_05,config_command,paraphrase,1,20,-0.0
exp12_config_command_05,config_command,paraphrase,1,21,-0.0
exp12_config_command_05,config_command,paraphrase,1,22,-0.0
exp12_config_command_05,config_command,paraphrase,1,23,-0.0
exp12_config_command_05,config_command,paraphrase,1,24,-0.0
exp12_config_command_05,config_command,paraphrase,1,25,-0.0
exp12_config_command_05,config_command,paraphrase,1,26,-0.0
exp12_config_command_05,config_command,paraphrase,1,27,-0.0
exp12_config_command_06,config_command,canonical,0,0,0.012851573526859283
exp12_config_command_06,config_command,canonical,0,1,0.019302070140838623
exp12_config_command_06,config_command,canonical,0,2,0.012873504310846329
exp12_config_command_06,config_command,canonical,0,3,0.03118603304028511
exp12_config_command_06,config_command,canonical,0,4,0.0007039159536361694
exp12_config_command_06,config_command,canonical,0,5,0.012690242379903793
exp12_config_command_06,config_command,canonical,0,6,-0.012429758906364441
exp12_config_command_06,config_command,canonical,0,7,0.0
exp12_config_command_06,config_command,canonical,0,8,0.0
exp12_config_command_06,config_command,canonical,0,9,0.0
exp12_config_command_06,config_command,canonical,0,10,0.0
exp12_config_command_06,config_command,canonical,0,11,0.0
exp12_config_command_06,config_command,canonical,0,12,0.0
exp12_config_command_06,config_command,canonical,0,13,0.0
exp12_config_command_06,config_command,canonical,0,14,0.0
exp12_config_command_06,config_command,canonical,0,15,0.0
exp12_config_command_06,config_command,canonical,0,16,0.0
exp12_config_command_06,config_command,canonical,0,17,0.0
exp12_config_command_06,config_command,canonical,0,18,0.0
exp12_config_command_06,config_command,canonical,0,19,0.0
exp12_config_command_06,config_command,canonical,0,20,0.0
exp12_config_command_06,config_command,canonical,0,21,0.0
exp12_config_command_06,config_command,canonical,0,22,0.0
exp12_config_command_06,config_command,canonical,0,23,0.0
exp12_config_command_06,config_command,canonical,0,24,0.0
exp12_config_command_06,config_command,canonical,0,25,0.0
exp12_config_command_06,config_command,canonical,0,26,0.0
exp12_config_command_06,config_command,canonical,0,27,0.0
exp12_config_command_06,config_command,paraphrase,0,0,0.021603599190711975
exp12_config_command_06,config_command,paraphrase,0,1,0.015012025833129883
exp12_config_command_06,config_command,paraphrase,0,2,0.011291086673736572
exp12_config_command_06,config_command,paraphrase,0,3,0.011455893516540527
exp12_config_command_06,config_command,paraphrase,0,4,0.0013833343982696533
exp12_config_command_06,config_command,paraphrase,0,5,0.03600028157234192
exp12_config_command_06,config_command,paraphrase,0,6,0.010605156421661377
exp12_config_command_06,config_command,paraphrase,0,7,0.0
exp12_config_command_06,config_command,paraphrase,0,8,0.0
exp12_config_command_06,config_command,paraphrase,0,9,0.0
exp12_config_command_06,config_command,paraphrase,0,10,0.0
exp12_config_command_06,config_command,paraphrase,0,11,0.0
exp12_config_command_06,config_command,paraphrase,0,12,0.0
exp12_config_command_06,config_command,paraphrase,0,13,0.0
exp12_config_command_06,config_command,paraphrase,0,14,0.0
exp12_config_command_06,config_command,paraphrase,0,15,0.0
exp12_config_command_06,config_command,paraphrase,0,16,0.0
exp12_config_command_06,config_command,paraphrase,0,17,0.0
exp12_config_command_06,config_command,paraphrase,0,18,0.0
exp12_config_command_06,config_command,paraphrase,0,19,0.0
exp12_config_command_06,config_command,paraphrase,0,20,0.0
exp12_config_command_06,config_command,paraphrase,0,21,0.0
exp12_config_command_06,config_command,paraphrase,0,22,0.0
exp12_config_command_06,config_command,paraphrase,0,23,0.0
exp12_config_command_06,config_command,paraphrase,0,24,0.0
exp12_config_command_06,config_command,paraphrase,0,25,0.0
exp12_config_command_06,config_command,paraphrase,0,26,0.0
exp12_config_command_06,config_command,paraphrase,0,27,0.0
exp12_config_command_06,config_command,canonical,1,0,0.027366401627659798
exp12_config_command_06,config_command,canonical,1,1,0.04149956628680229
exp12_config_command_06,config_command,canonical,1,2,0.02046142891049385
exp12_config_command_06,config_command,canonical,1,3,0.08300594612956047
exp12_config_command_06,config_command,canonical,1,4,-0.00700979121029377
exp12_config_command_06,config_command,canonical,1,5,0.04142765514552593
exp12_config_command_06,config_command,canonical,1,6,-0.006926070898771286
exp12_config_command_06,config_command,canonical,1,7,-0.0
exp12_config_command_06,config_command,canonical,1,8,-0.0
exp12_config_command_06,config_command,canonical,1,9,-0.0
exp12_config_command_06,config_command,canonical,1,10,-0.0
exp12_config_command_06,config_command,canonical,1,11,-0.0
exp12_config_command_06,config_command,canonical,1,12,-0.0
exp12_config_command_06,config_command,canonical,1,13,-0.0
exp12_config_command_06,config_command,canonical,1,14,-0.0
exp12_config_command_06,config_command,canonical,1,15,-0.0
exp12_config_command_06,config_command,canonical,1,16,-0.0
exp12_config_command_06,config_command,canonical,1,17,-0.0
exp12_config_command_06,config_command,canonical,1,18,-0.0
exp12_config_command_06,config_command,canonical,1,19,-0.0
exp12_config_command_06,config_command,canonical,1,20,-0.0
exp12_config_command_06,config_command,canonical,1,21,-0.0
exp12_config_command_06,config_command,canonical,1,22,-0.0
exp12_config_command_06,config_command,canonical,1,23,-0.0
exp12_config_command_06,config_command,canonical,1,24,-0.0
exp12_config_command_06,config_command,canonical,1,25,-0.0
exp12_config_command_06,config_command,canonical,1,26,-0.0
exp12_config_command_06,config_command,canonical,1,27,-0.0
exp12_config_command_06,config_command,paraphrase,1,0,-0.0005561113357543945
exp12_config_command_06,config_command,paraphrase,1,1,-0.014377981424331665
exp12_config_command_06,config_command,paraphrase,1,2,-3.522634506225586e-05
exp12_config_command_06,config_command,paraphrase,1,3,0.025860309600830078
exp12_config_command_06,config_command,paraphrase,1,4,-0.0005880296230316162
exp12_config_command_06,config_command,paraphrase,1,5,0.12923893332481384
exp12_config_command_06,config_command,paraphrase,1,6,-0.03946805000305176
exp12_config_command_06,config_command,paraphrase,1,7,-0.0
exp12_config_command_06,config_command,paraphrase,1,8,-0.0
exp12_config_command_06,config_command,paraphrase,1,9,-0.0
exp12_config_command_06,config_command,paraphrase,1,10,-0.0
exp12_config_command_06,config_command,paraphrase,1,11,-0.0
exp12_config_command_06,config_command,paraphrase,1,12,-0.0
exp12_config_command_06,config_command,paraphrase,1,13,-0.0
exp12_config_command_06,config_command,paraphrase,1,14,-0.0
exp12_config_command_06,config_command,paraphrase,1,15,-0.0
exp12_config_command_06,config_command,paraphrase,1,16,-0.0
exp12_config_command_06,config_command,paraphrase,1,17,-0.0
exp12_config_command_06,config_command,paraphrase,1,18,-0.0
exp12_config_command_06,config_command,paraphrase,1,19,-0.0
exp12_config_command_06,config_command,paraphrase,1,20,-0.0
exp12_config_command_06,config_command,paraphrase,1,21,-0.0
exp12_config_command_06,config_command,paraphrase,1,22,-0.0
exp12_config_command_06,config_command,paraphrase,1,23,-0.0
exp12_config_command_06,config_command,paraphrase,1,24,-0.0
exp12_config_command_06,config_command,paraphrase,1,25,-0.0
exp12_config_command_06,config_command,paraphrase,1,26,-0.0
exp12_config_command_06,config_command,paraphrase,1,27,-0.0
exp12_config_command_08,config_command,canonical,0,0,2.0802021026611328e-05
exp12_config_command_08,config_command,canonical,0,1,0.006740044802427292
exp12_config_command_08,config_command,canonical,0,2,0.006519179791212082
exp12_config_command_08,config_command,canonical,0,3,0.005965493619441986
exp12_config_command_08,config_command,canonical,0,4,-0.00547187402844429
exp12_config_command_08,config_command,canonical,0,5,-0.00019077211618423462
exp12_config_command_08,config_command,canonical,0,6,-0.012387190014123917
exp12_config_command_08,config_command,canonical,0,7,0.0
exp12_config_command_08,config_command,canonical,0,8,0.0
exp12_config_command_08,config_command,canonical,0,9,0.0
exp12_config_command_08,config_command,canonical,0,10,0.0
exp12_config_command_08,config_command,canonical,0,11,0.0
exp12_config_command_08,config_command,canonical,0,12,0.0
exp12_config_command_08,config_command,canonical,0,13,0.0
exp12_config_command_08,config_command,canonical,0,14,0.0
exp12_config_command_08,config_command,canonical,0,15,0.0
exp12_config_command_08,config_command,canonical,0,16,0.0
exp12_config_command_08,config_command,canonical,0,17,0.0
exp12_config_command_08,config_command,canonical,0,18,0.0
exp12_config_command_08,config_command,canonical,0,19,0.0
exp12_config_command_08,config_command,canonical,0,20,0.0
exp12_config_command_08,config_command,canonical,0,21,0.0
exp12_config_command_08,config_command,canonical,0,22,0.0
exp12_config_command_08,config_command,canonical,0,23,0.0
exp12_config_command_08,config_command,canonical,0,24,0.0
exp12_config_command_08,config_command,canonical,0,25,0.0
exp12_config_command_08,config_command,canonical,0,26,0.0
exp12_config_command_08,config_command,canonical,0,27,0.0
exp12_config_command_08,config_command,paraphrase,0,0,0.01442517340183258
exp12_config_command_08,config_command,paraphrase,0,1,0.007047876715660095
exp12_config_command_08,config_command,paraphrase,0,2,4.9598515033721924e-05
exp12_config_command_08,config_command,paraphrase,0,3,0.014334425330162048
exp12_config_command_08,config_command,paraphrase,0,4,0.008102893829345703
exp12_config_command_08,config_command,paraphrase,0,5,0.017708107829093933
exp12_config_command_08,config_command,paraphrase,0,6,-0.006347395479679108
exp12_config_command_08,config_command,paraphrase,0,7,0.0
exp12_config_command_08,config_command,paraphrase,0,8,0.0
exp12_config_command_08,config_command,paraphrase,0,9,0.0
exp12_config_command_08,config_command,paraphrase,0,10,0.0
exp12_config_command_08,config_command,paraphrase,0,11,0.0
exp12_config_command_08,config_command,paraphrase,0,12,0.0
exp12_config_command_08,config_command,paraphrase,0,13,0.0
exp12_config_command_08,config_command,paraphrase,0,14,0.0
exp12_config_command_08,config_command,paraphrase,0,15,0.0
exp12_config_command_08,config_command,paraphrase,0,16,0.0
exp12_config_command_08,config_command,paraphrase,0,17,0.0
exp12_config_command_08,config_command,paraphrase,0,18,0.0
exp12_config_command_08,config_command,paraphrase,0,19,0.0
exp12_config_command_08,config_command,paraphrase,0,20,0.0
exp12_config_command_08,config_command,paraphrase,0,21,0.0
exp12_config_command_08,config_command,paraphrase,0,22,0.0
exp12_config_command_08,config_command,paraphrase,0,23,0.0
exp12_config_command_08,config_command,paraphrase,0,24,0.0
exp12_config_command_08,config_command,paraphrase,0,25,0.0
exp12_config_command_08,config_command,paraphrase,0,26,0.0
exp12_config_command_08,config_command,paraphrase,0,27,0.0
exp12_config_command_08,config_command,canonical,1,0,-0.023529257625341415
exp12_config_command_08,config_command,canonical,1,1,0.031032633036375046
exp12_config_command_08,config_command,canonical,1,2,0.007979072630405426
exp12_config_command_08,config_command,canonical,1,3,0.10817436501383781
exp12_config_command_08,config_command,canonical,1,4,-0.007635381072759628
exp12_config_command_08,config_command,canonical,1,5,0.03943675756454468
exp12_config_command_08,config_command,canonical,1,6,-0.00854853168129921
exp12_config_command_08,config_command,canonical,1,7,-0.0
exp12_config_command_08,config_command,canonical,1,8,-0.0
exp12_config_command_08,config_command,canonical,1,9,-0.0
exp12_config_command_08,config_command,canonical,1,10,-0.0
exp12_config_command_08,config_command,canonical,1,11,-0.0
exp12_config_command_08,config_command,canonical,1,12,-0.0
exp12_config_command_08,config_command,canonical,1,13,-0.0
exp12_config_command_08,config_command,canonical,1,14,-0.0
exp12_config_command_08,config_command,canonical,1,15,-0.0
exp12_config_command_08,config_command,canonical,1,16,-0.0
exp12_config_command_08,config_command,canonical,1,17,-0.0
exp12_config_command_08,config_command,canonical,1,18,-0.0
exp12_config_command_08,config_command,canonical,1,19,-0.0
exp12_config_command_08,config_command,canonical,1,20,-0.0
exp12_config_command_08,config_command,canonical,1,21,-0.0
exp12_config_command_08,config_command,canonical,1,22,-0.0
exp12_config_command_08,config_command,canonical,1,23,-0.0
exp12_config_command_08,config_command,canonical,1,24,-0.0
exp12_config_command_08,config_command,canonical,1,25,-0.0
exp12_config_command_08,config_command,canonical,1,26,-0.0
exp12_config_command_08,config_command,canonical,1,27,-0.0
exp12_config_command_08,config_command,paraphrase,1,0,-0.0009702742099761963
exp12_config_command_08,config_command,paraphrase,1,1,0.014531850814819336
exp12_config_command_08,config_command,paraphrase,1,2,0.013989031314849854
exp12_config_command_08,config_command,paraphrase,1,3,0.039102137088775635
exp12_config_command_08,config_command,paraphrase,1,4,-0.0005737245082855225
exp12_config_command_08,config_command,paraphrase,1,5,0.09524849057197571
exp12_config_command_08,config_command,paraphrase,1,6,-0.026132911443710327
exp12_config_command_08,config_command,paraphrase,1,7,-0.0
exp12_config_command_08,config_command,paraphrase,1,8,-0.0
exp12_config_command_08,config_command,paraphrase,1,9,-0.0
exp12_config_command_08,config_command,paraphrase,1,10,-0.0
exp12_config_command_08,config_command,paraphrase,1,11,-0.0
exp12_config_command_08,config_command,paraphrase,1,12,-0.0
exp12_config_command_08,config_command,paraphrase,1,13,-0.0
exp12_config_command_08,config_command,paraphrase,1,14,-0.0
exp12_config_command_08,config_command,paraphrase,1,15,-0.0
exp12_config_command_08,config_command,paraphrase,1,16,-0.0
exp12_config_command_08,config_command,paraphrase,1,17,-0.0
exp12_config_command_08,config_command,paraphrase,1,18,-0.0
exp12_config_command_08,config_command,paraphrase,1,19,-0.0
exp12_config_command_08,config_command,paraphrase,1,20,-0.0
exp12_config_command_08,config_command,paraphrase,1,21,-0.0
exp12_config_command_08,config_command,paraphrase,1,22,-0.0
exp12_config_command_08,config_command,paraphrase,1,23,-0.0
exp12_config_command_08,config_command,paraphrase,1,24,-0.0
exp12_config_command_08,config_command,paraphrase,1,25,-0.0
exp12_config_command_08,config_command,paraphrase,1,26,-0.0
exp12_config_command_08,config_command,paraphrase,1,27,-0.0
exp12_config_command_09,config_command,canonical,0,0,-0.00015660375356674194
exp12_config_command_09,config_command,canonical,0,1,0.0002474486827850342
exp12_config_command_09,config_command,canonical,0,2,-0.005800314247608185
exp12_config_command_09,config_command,canonical,0,3,0.005054855719208717
exp12_config_command_09,config_command,canonical,0,4,-0.022651534527540207
exp12_config_command_09,config_command,canonical,0,5,-0.00035497546195983887
exp12_config_command_09,config_command,canonical,0,6,-0.02358975261449814
exp12_config_command_09,config_command,canonical,0,7,0.0
exp12_config_command_09,config_command,canonical,0,8,0.0
exp12_config_command_09,config_command,canonical,0,9,0.0
exp12_config_command_09,config_command,canonical,0,10,0.0
exp12_config_command_09,config_command,canonical,0,11,0.0
exp12_config_command_09,config_command,canonical,0,12,0.0
exp12_config_command_09,config_command,canonical,0,13,0.0
exp12_config_command_09,config_command,canonical,0,14,0.0
exp12_config_command_09,config_command,canonical,0,15,0.0
exp12_config_command_09,config_command,canonical,0,16,0.0
exp12_config_command_09,config_command,canonical,0,17,0.0
exp12_config_command_09,config_command,canonical,0,18,0.0
exp12_config_command_09,config_command,canonical,0,19,0.0
exp12_config_command_09,config_command,canonical,0,20,0.0
exp12_config_command_09,config_command,canonical,0,21,0.0
exp12_config_command_09,config_command,canonical,0,22,0.0
exp12_config_command_09,config_command,canonical,0,23,0.0
exp12_config_command_09,config_command,canonical,0,24,0.0
exp12_config_command_09,config_command,canonical,0,25,0.0
exp12_config_command_09,config_command,canonical,0,26,0.0
exp12_config_command_09,config_command,canonical,0,27,0.0
exp12_config_command_09,config_command,paraphrase,0,0,0.000314563512802124
exp12_config_command_09,config_command,paraphrase,0,1,0.011590905487537384
exp12_config_command_09,config_command,paraphrase,0,2,0.005505897104740143
exp12_config_command_09,config_command,paraphrase,0,3,0.00024500489234924316
exp12_config_command_09,config_command,paraphrase,0,4,0.0004285871982574463
exp12_config_command_09,config_command,paraphrase,0,5,0.010822474956512451
exp12_config_command_09,config_command,paraphrase,0,6,0.012653201818466187
exp12_config_command_09,config_command,paraphrase,0,7,0.0
exp12_config_command_09,config_command,paraphrase,0,8,0.0
exp12_config_command_09,config_command,paraphrase,0,9,0.0
exp12_config_command_09,config_command,paraphrase,0,10,0.0
exp12_config_command_09,config_command,paraphrase,0,11,0.0
exp12_config_command_09,config_command,paraphrase,0,12,0.0
exp12_config_command_09,config_command,paraphrase,0,13,0.0
exp12_config_command_09,config_command,paraphrase,0,14,0.0
exp12_config_command_09,config_command,paraphrase,0,15,0.0
exp12_config_command_09,config_command,paraphrase,0,16,0.0
exp12_config_command_09,config_command,paraphrase,0,17,0.0
exp12_config_command_09,config_command,paraphrase,0,18,0.0
exp12_config_command_09,config_command,paraphrase,0,19,0.0
exp12_config_command_09,config_command,paraphrase,0,20,0.0
exp12_config_command_09,config_command,paraphrase,0,21,0.0
exp12_config_command_09,config_command,paraphrase,0,22,0.0
exp12_config_command_09,config_command,paraphrase,0,23,0.0
exp12_config_command_09,config_command,paraphrase,0,24,0.0
exp12_config_command_09,config_command,paraphrase,0,25,0.0
exp12_config_command_09,config_command,paraphrase,0,26,0.0
exp12_config_command_09,config_command,paraphrase,0,27,0.0
exp12_config_command_09,config_command,canonical,1,0,-0.014137053862214088
exp12_config_command_09,config_command,canonical,1,1,0.06098197214305401
exp12_config_command_09,config_command,canonical,1,2,-0.0007041003555059433
exp12_config_command_09,config_command,canonical,1,3,0.10979861207306385
exp12_config_command_09,config_command,canonical,1,4,-0.020554738119244576
exp12_config_command_09,config_command,canonical,1,5,0.04107808880507946
exp12_config_command_09,config_command,canonical,1,6,-0.034710878506302834
exp12_config_command_09,config_command,canonical,1,7,-0.0
exp12_config_command_09,config_command,canonical,1,8,-0.0
exp12_config_command_09,config_command,canonical,1,9,-0.0
exp12_config_command_09,config_command,canonical,1,10,-0.0
exp12_config_command_09,config_command,canonical,1,11,-0.0
exp12_config_command_09,config_command,canonical,1,12,-0.0
exp12_config_command_09,config_command,canonical,1,13,-0.0
exp12_config_command_09,config_command,canonical,1,14,-0.0
exp12_config_command_09,config_command,canonical,1,15,-0.0
exp12_config_command_09,config_command,canonical,1,16,-0.0
exp12_config_command_09,config_command,canonical,1,17,-0.0
exp12_config_command_09,config_command,canonical,1,18,-0.0
exp12_config_command_09,config_command,canonical,1,19,-0.0
exp12_config_command_09,config_command,canonical,1,20,-0.0
exp12_config_command_09,config_command,canonical,1,21,-0.0
exp12_config_command_09,config_command,canonical,1,22,-0.0
exp12_config_command_09,config_command,canonical,1,23,-0.0
exp12_config_command_09,config_command,canonical,1,24,-0.0
exp12_config_command_09,config_command,canonical,1,25,-0.0
exp12_config_command_09,config_command,canonical,1,26,-0.0
exp12_config_command_09,config_command,canonical,1,27,-0.0
exp12_config_command_09,config_command,paraphrase,1,0,0.012132629752159119
exp12_config_command_09,config_command,paraphrase,1,1,0.015499129891395569
exp12_config_command_09,config_command,paraphrase,1,2,-0.00011847913265228271
exp12_config_command_09,config_command,paraphrase,1,3,0.03436271846294403
exp12_config_command_09,config_command,paraphrase,1,4,0.01281745731830597
exp12_config_command_09,config_command,paraphrase,1,5,0.07752209901809692
exp12_config_command_09,config_command,paraphrase,1,6,-0.006136208772659302
exp12_config_command_09,config_command,paraphrase,1,7,-0.0
exp12_config_command_09,config_command,paraphrase,1,8,-0.0
exp12_config_command_09,config_command,paraphrase,1,9,-0.0
exp12_config_command_09,config_command,paraphrase,1,10,-0.0
exp12_config_command_09,config_command,paraphrase,1,11,-0.0
exp12_config_command_09,config_command,paraphrase,1,12,-0.0
exp12_config_command_09,config_command,paraphrase,1,13,-0.0
exp12_config_command_09,config_command,paraphrase,1,14,-0.0
exp12_config_command_09,config_command,paraphrase,1,15,-0.0
exp12_config_command_09,config_command,paraphrase,1,16,-0.0
exp12_config_command_09,config_command,paraphrase,1,17,-0.0
exp12_config_command_09,config_command,paraphrase,1,18,-0.0
exp12_config_command_09,config_command,paraphrase,1,19,-0.0
exp12_config_command_09,config_command,paraphrase,1,20,-0.0
exp12_config_command_09,config_command,paraphrase,1,21,-0.0
exp12_config_command_09,config_command,paraphrase,1,22,-0.0
exp12_config_command_09,config_command,paraphrase,1,23,-0.0
exp12_config_command_09,config_command,paraphrase,1,24,-0.0
exp12_config_command_09,config_command,paraphrase,1,25,-0.0
exp12_config_command_09,config_command,paraphrase,1,26,-0.0
exp12_config_command_09,config_command,paraphrase,1,27,-0.0
exp12_config_command_10,config_command,canonical,0,0,6.842613220214844e-05
exp12_config_command_10,config_command,canonical,0,1,-0.0003924798220396042
exp12_config_command_10,config_command,canonical,0,2,-0.011731661856174469
exp12_config_command_10,config_command,canonical,0,3,0.022518252953886986
exp12_config_command_10,config_command,canonical,0,4,-0.005482271313667297
exp12_config_command_10,config_command,canonical,0,5,-0.0003489125519990921
exp12_config_command_10,config_command,canonical,0,6,-0.005278373137116432
exp12_config_command_10,config_command,canonical,0,7,0.0
exp12_config_command_10,config_command,canonical,0,8,0.0
