phase,task_id,family,label,anchor,L,k,suff
discovery_A,exp12_search_edit_09,search_edit,1,FINAL_INSTRUCTION_END,17,0,0.020259876735508442
discovery_A,exp12_search_edit_10,search_edit,0,USER_END,17,0,0.007862677506636828
discovery_A,exp12_search_edit_10,search_edit,0,FINAL_INSTRUCTION_END,17,0,-0.007812975731212646
discovery_A,exp12_search_edit_10,search_edit,0,USER_END,17,0,-0.007832697709091008
discovery_A,exp12_search_edit_10,search_edit,0,FINAL_INSTRUCTION_END,17,0,-0.007826211513020098
discovery_A,exp12_search_edit_10,search_edit,1,USER_END,17,0,-0.01039816765114665
discovery_A,exp12_search_edit_10,search_edit,1,FINAL_INSTRUCTION_END,17,0,0.02061369549483061
discovery_A,exp12_search_edit_10,search_edit,1,USER_END,17,0,0.00013707485049962997
discovery_A,exp12_search_edit_10,search_edit,1,FINAL_INSTRUCTION_END,17,0,0.0001329239457845688
discovery_A,exp12_search_edit_12,search_edit,0,USER_END,17,0,-0.007844560168450698
discovery_A,exp12_search_edit_12,search_edit,0,FINAL_INSTRUCTION_END,17,0,-0.00786773589788936
discovery_A,exp12_search_edit_12,search_edit,0,USER_END,17,0,1.247171894647181e-05
discovery_A,exp12_search_edit_12,search_edit,0,FINAL_INSTRUCTION_END,17,0,-0.007800597726600245
discovery_A,exp12_search_edit_12,search_edit,1,USER_END,17,0,-0.04152605100534856
discovery_A,exp12_search_edit_12,search_edit,1,FINAL_INSTRUCTION_END,17,0,-0.020667664473876357
discovery_A,exp12_search_edit_12,search_edit,1,USER_END,17,0,-0.00013399124145507812
discovery_A,exp12_search_edit_12,search_edit,1,FINAL_INSTRUCTION_END,17,0,-0.0201395396143198
discovery_A,exp12_search_edit_13,search_edit,0,USER_END,17,0,-0.007755887578241527
discovery_A,exp12_search_edit_13,search_edit,0,FINAL_INSTRUCTION_END,17,0,0.007795587880536914
discovery_A,exp12_search_edit_13,search_edit,0,USER_END,17,0,3.7839054130017757e-06
discovery_A,exp12_search_edit_13,search_edit,0,FINAL_INSTRUCTION_END,17,0,1.3244571164250374e-06
discovery_A,exp12_search_edit_13,search_edit,1,USER_END,17,0,-9.37245786190033e-05
discovery_A,exp12_search_edit_13,search_edit,1,FINAL_INSTRUCTION_END,17,0,1.0142801329493523e-05
discovery_A,exp12_search_edit_13,search_edit,1,USER_END,17,0,-0.01959233358502388
discovery_A,exp12_search_edit_13,search_edit,1,FINAL_INSTRUCTION_END,17,0,-0.019593141973018646
discovery_A,exp12_search_edit_15,search_edit,0,USER_END,17,0,0.015603471081703901
discovery_A,exp12_search_edit_15,search_edit,0,FINAL_INSTRUCTION_END,17,0,-2.0060979295521975e-06
discovery_A,exp12_search_edit_15,search_edit,0,USER_END,17,0,0.00780393136665225
discovery_A,exp12_search_edit_15,search_edit,0,FINAL_INSTRUCTION_END,17,0,0.023440004559233785
discovery_A,exp12_search_edit_15,search_edit,1,USER_END,17,0,6.629899144172668e-05
discovery_A,exp12_search_edit_15,search_edit,1,FINAL_INSTRUCTION_END,17,0,0.010510553605854511
discovery_A,exp12_search_edit_15,search_edit,1,USER_END,17,0,0.03900321573019028
discovery_A,exp12_search_edit_15,search_edit,1,FINAL_INSTRUCTION_END,17,0,-0.00019185245037078857
discovery_A,exp12_config_command_03,config_command,0,USER_END,17,0,-0.008803918957710266
discovery_A,exp12_config_command_03,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.016630951315164566
discovery_A,exp12_config_command_03,config_command,0,USER_END,17,0,0.007520996034145355
discovery_A,exp12_config_command_03,config_command,0,FINAL_INSTRUCTION_END,17,0,0.007665425539016724
discovery_A,exp12_config_command_03,config_command,1,USER_END,17,0,0.014308780431747437
discovery_A,exp12_config_command_03,config_command,1,FINAL_INSTRUCTION_END,17,0,-0.004336804151535034
discovery_A,exp12_config_command_03,config_command,1,USER_END,17,0,-0.014101549983024597
discovery_A,exp12_config_command_03,config_command,1,FINAL_INSTRUCTION_END,17,0,0.008461736142635345
discovery_A,exp12_config_command_05,config_command,0,USER_END,17,0,-0.011693049222230911
discovery_A,exp12_config_command_05,config_command,0,FINAL_INSTRUCTION_END,17,0,0.0002607516944408417
discovery_A,exp12_config_command_05,config_command,0,USER_END,17,0,0.006804667413234711
discovery_A,exp12_config_command_05,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.006026118993759155
discovery_A,exp12_config_command_05,config_command,1,USER_END,17,0,-0.02035348303616047
discovery_A,exp12_config_command_05,config_command,1,FINAL_INSTRUCTION_END,17,0,-0.014006748795509338
discovery_A,exp12_config_command_05,config_command,1,USER_END,17,0,0.0008995532989501953
discovery_A,exp12_config_command_05,config_command,1,FINAL_INSTRUCTION_END,17,0,0.048122838139534
discovery_A,exp12_config_command_06,config_command,0,USER_END,17,0,0.006766512989997864
discovery_A,exp12_config_command_06,config_command,0,FINAL_INSTRUCTION_END,17,0,0.000720493495464325
discovery_A,exp12_config_command_06,config_command,0,USER_END,17,0,0.012243948876857758
discovery_A,exp12_config_command_06,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.0010765492916107178
discovery_A,exp12_config_command_06,config_command,1,USER_END,17,0,0.027416180819272995
discovery_A,exp12_config_command_06,config_command,1,FINAL_INSTRUCTION_END,17,0,0.01355353370308876
discovery_A,exp12_config_command_06,config_command,1,USER_END,17,0,-0.0004773437976837158
discovery_A,exp12_config_command_06,config_command,1,FINAL_INSTRUCTION_END,17,0,0.024159133434295654
discovery_A,exp12_config_command_08,config_command,0,USER_END,17,0,-0.012186769396066666
discovery_A,exp12_config_command_08,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.012389745563268661
discovery_A,exp12_config_command_08,config_command,0,USER_END,17,0,0.00040674954652786255
discovery_A,exp12_config_command_08,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.00513535737991333
discovery_A,exp12_config_command_08,config_command,1,USER_END,17,0,0.006971597671508789
discovery_A,exp12_config_command_08,config_command,1,FINAL_INSTRUCTION_END,17,0,-0.023180730640888214
discovery_A,exp12_config_command_08,config_command,1,USER_END,17,0,0.026749223470687866
discovery_A,exp12_config_command_08,config_command,1,FINAL_INSTRUCTION_END,17,0,0.038581013679504395
discovery_A,exp12_config_command_09,config_command,0,USER_END,17,0,-0.017303207889199257
discovery_A,exp12_config_command_09,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.023220237344503403
discovery_A,exp12_config_command_09,config_command,0,USER_END,17,0,0.005609244108200073
discovery_A,exp12_config_command_09,config_command,0,FINAL_INSTRUCTION_END,17,0,0.006445564329624176
discovery_A,exp12_config_command_09,config_command,1,USER_END,17,0,0.020240170881152153
discovery_A,exp12_config_command_09,config_command,1,FINAL_INSTRUCTION_END,17,0,0.013354087248444557
discovery_A,exp12_config_command_09,config_command,1,USER_END,17,0,0.024175778031349182
discovery_A,exp12_config_command_09,config_command,1,FINAL_INSTRUCTION_END,17,0,0.02403154969215393
discovery_A,exp12_config_command_10,config_command,0,USER_END,17,0,-0.005984164774417877
discovery_A,exp12_config_command_10,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.0115655567497015
discovery_A,exp12_config_command_10,config_command,0,USER_END,17,0,0.0058424025774002075
discovery_A,exp12_config_command_10,config_command,0,FINAL_INSTRUCTION_END,17,0,0.023958750069141388
discovery_A,exp12_config_command_10,config_command,1,USER_END,17,0,-0.007092881947755814
discovery_A,exp12_config_command_10,config_command,1,FINAL_INSTRUCTION_END,17,0,-0.01411736011505127
discovery_A,exp12_config_command_10,config_command,1,USER_END,17,0,0.01156565546989441
discovery_A,exp12_config_command_10,config_command,1,FINAL_INSTRUCTION_END,17,0,0.00480063259601593
discovery_A,exp12_config_command_11,config_command,0,USER_END,17,0,-0.012408874928951263
discovery_A,exp12_config_command_11,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.025101155042648315
discovery_A,exp12_config_command_11,config_command,0,USER_END,17,0,-0.0005962103605270386
discovery_A,exp12_config_command_11,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.013962961733341217
discovery_A,exp12_config_command_11,config_command,1,USER_END,17,0,0.006543438881635666
discovery_A,exp12_config_command_11,config_command,1,FINAL_INSTRUCTION_END,17,0,-0.0072599779814481735
discovery_A,exp12_config_command_11,config_command,1,USER_END,17,0,0.0001512467861175537
discovery_A,exp12_config_command_11,config_command,1,FINAL_INSTRUCTION_END,17,0,0.03712958097457886
discovery_A,exp12_config_command_12,config_command,0,USER_END,17,0,0.0064897723495960236
discovery_A,exp12_config_command_12,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.006023520603775978
discovery_A,exp12_config_command_12,config_command,0,USER_END,17,0,1.6942620277404785e-05
discovery_A,exp12_config_command_12,config_command,0,FINAL_INSTRUCTION_END,17,0,-0.0068846940994262695
discovery_A,exp12_config_command_12,config_command,1,USER_END,17,0,-0.00010208040475845337
discovery_A,exp12_config_command_12,config_command,1,FINAL_INSTRUCTION_END,17,0,0.020641371607780457
discovery_A,exp12_config_command_12,config_command,1,USER_END,17,0,-0.013171344995498657
discovery_A,exp12_config_command_12,config_command,1,FINAL_INSTRUCTION_END,17,0,-0.001129150390625
discovery_A,exp12_docs_code_00,docs_code,0,USER_END,17,0,-0.026743029011413455
discovery_A,exp12_docs_code_00,docs_code,0,FINAL_INSTRUCTION_END,17,0,-0.026783204404637218
discovery_A,exp12_docs_code_00,docs_code,0,USER_END,17,0,0.03585633868351579
discovery_A,exp12_docs_code_00,docs_code,0,FINAL_INSTRUCTION_END,17,0,-0.008512440603226423
discovery_A,exp12_docs_code_00,docs_code,1,USER_END,17,0,-0.0229915170930326
discovery_A,exp12_docs_code_00,docs_code,1,FINAL_INSTRUCTION_END,17,0,-0.023009314201772213
discovery_A,exp12_docs_code_00,docs_code,1,USER_END,17,0,0.011434167216066271
discovery_A,exp12_docs_code_00,docs_code,1,FINAL_INSTRUCTION_END,17,0,0.005710604425985366
discovery_A,exp12_docs_code_01,docs_code,0,USER_END,17,0,0.01785590237705037
discovery_A,exp12_docs_code_01,docs_code,0,FINAL_INSTRUCTION_END,17,0,0.017852422752184793
discovery_A,exp12_docs_code_01,docs_code,0,USER_END,17,0,0.008924617664888501
discovery_A,exp12_docs_code_01,docs_code,0,FINAL_INSTRUCTION_END,17,0,0.017979754135012627
discovery_A,exp12_docs_code_01,docs_code,1,USER_END,17,0,-0.015557262115180492
discovery_A,exp12_docs_code_01,docs_code,1,FINAL_INSTRUCTION_END,17,0,-0.015387949999421835
discovery_A,exp12_docs_code_01,docs_code,1,USER_END,17,0,-0.03126393293496221
discovery_A,exp12_docs_code_01,docs_code,1,FINAL_INSTRUCTION_END,17,0,-0.015635463991202414
discovery_A,exp12_docs_code_03,docs_code,0,USER_END,17,0,-0.015230013057589531
discovery_A,exp12_docs_code_03,docs_code,0,FINAL_INSTRUCTION_END,17,0,-0.00021246913820505142
discovery_A,exp12_docs_code_03,docs_code,0,USER_END,17,0,0.0008329600095748901
discovery_A,exp12_docs_code_03,docs_code,0,FINAL_INSTRUCTION_END,17,0,0.018975429236888885
discovery_A,exp12_docs_code_03,docs_code,1,USER_END,17,0,0.010201565455645323
discovery_A,exp12_docs_code_03,docs_code,1,FINAL_INSTRUCTION_END,17,0,-0.020762554835528135
discovery_A,exp12_docs_code_03,docs_code,1,USER_END,17,0,-7.274688687175512e-05
discovery_A,exp12_docs_code_03,docs_code,1,FINAL_INSTRUCTION_END,17,0,0.020754005177877843
discovery_A,exp12_docs_code_08,docs_code,0,USER_END,17,0,-0.008903344336431473
discovery_A,exp12_docs_code_08,docs_code,0,FINAL_INSTRUCTION_END,17,0,-0.01783339597750455
discovery_A,exp12_docs_code_08,docs_code,0,USER_END,17,0,0.017832962330430746
discovery_A,exp12_docs_code_08,docs_code,0,FINAL_INSTRUCTION_END,17,0,0.008902224944904447
discovery_A,exp12_docs_code_08,docs_code,1,USER_END,17,0,-0.018879472743719816
discovery_A,exp12_docs_code_08,docs_code,1,FINAL_INSTRUCTION_END,17,0,0.0001673838123679161
discovery_A,exp12_docs_code_08,docs_code,1,USER_END,17,0,0.0063069784082472324
discovery_A,exp12_docs_code_08,docs_code,1,FINAL_INSTRUCTION_END,17,0,0.012541998643428087
discovery_A,exp12_docs_code_09,docs_code,0,USER_END,17,0,0.015625773172359914
discovery_A,exp12_docs_code_09,docs_code,0,FINAL_INSTRUCTION_END,17,0,-0.007814252690877765
discovery_A,exp12_docs_code_09,docs_code,0,USER_END,17,0,0.015539232175797224
discovery_A,exp12_docs_code_09,docs_code,0,FINAL_INSTRUCTION_END,17,0,-8.612778037786484e-05
discovery_A,exp12_docs_code_09,docs_code,1,USER_END,17,0,-0.006591846002265811
discovery_A,exp12_docs_code_09,docs_code,1,FINAL_INSTRUCTION_END,17,0,-0.01248688017949462
discovery_A,exp12_docs_code_09,docs_code,1,USER_END,17,0,-0.012447313929442316
discovery_A,exp12_docs_code_09,docs_code,1,FINAL_INSTRUCTION_END,17,0,-0.012443640676792711
discovery_A,exp12_docs_code_11,docs_code,0,USER_END,17,0,2.189620863646269e-05
discovery_A,exp12_docs_code_11,docs_code,0,FINAL_INSTRUCTION_END,17,0,-0.023428971297107637
discovery_A,exp12_docs_code_11,docs_code,0,USER_END,17,0,0.033608281053602695
discovery_A,exp12_docs_code_11,docs_code,0,FINAL_INSTRUCTION_END,17,0,0.015527038369327784
discovery_A,exp12_docs_code_11,docs_code,1,USER_END,17,0,-0.017716812435537577
discovery_A,exp12_docs_code_11,docs_code,1,FINAL_INSTRUCTION_END,17,0,-0.017689554020762444
discovery_A,exp12_docs_code_11,docs_code,1,USER_END,17,0,-1.2902310118079185e-06
discovery_A,exp12_docs_code_11,docs_code,1,FINAL_INSTRUCTION_END,17,0,-6.435438990592957e-07
discovery_A,exp12_docs_code_12,docs_code,0,USER_END,17,0,2.988032065331936e-06
discovery_A,exp12_docs_code_12,docs_code,0,FINAL_INSTRUCTION_END,17,0,-0.007826869143173099
discovery_A,exp12_docs_code_12,docs_code,0,USER_END,17,0,0.023455035872757435
discovery_A,exp12_docs_code_12,docs_code,0,FINAL_INSTRUCTION_END,17,0,0.007829874753952026
discovery_A,exp12_docs_code_12,docs_code,1,USER_END,17,0,4.7320034354925156e-05
discovery_A,exp12_docs_code_12,docs_code,1,FINAL_INSTRUCTION_END,17,0,-0.013797452673316002
discovery_A,exp12_docs_code_12,docs_code,1,USER_END,17,0,-1.2228847481310368e-06
discovery_A,exp12_docs_code_12,docs_code,1,FINAL_INSTRUCTION_END,17,0,-5.294161383062601e-06
discovery_A,exp12_docs_code_14,docs_code,0,USER_END,17,0,0.013898421777412295
discovery_A,exp12_docs_code_14,docs_code,0,FINAL_INSTRUCTION_END,17,0,-0.0069371305871754885
discovery_A,exp12_docs_code_14,docs_code,0,USER_END,17,0,0.02085505542345345
discovery_A,exp12_docs_code_14,docs_code,0,FINAL_INSTRUCTION_END,17,0,0.027789182029664516
discovery_A,exp12_docs_code_14,docs_code,1,USER_END,17,0,-0.008621301734820008
discovery_A,exp12_docs_code_14,docs_code,1,FINAL_INSTRUCTION_END,17,0,0.009087942307814956
discovery_A,exp12_docs_code_14,docs_code,1,USER_END,17,0,0.017835864331573248
discovery_A,exp12_docs_code_14,docs_code,1,FINAL_INSTRUCTION_END,17,0,1.0269577614963055e-05
discovery_A,exp12_test_edit_00,test_edit,0,USER_END,17,1,0.004182890057563782
discovery_A,exp12_test_edit_00,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.017615752294659615
discovery_A,exp12_test_edit_00,test_edit,0,USER_END,17,1,0.004564602160826325
discovery_A,exp12_test_edit_00,test_edit,0,FINAL_INSTRUCTION_END,17,1,-0.013112284883391112
discovery_A,exp12_test_edit_00,test_edit,1,USER_END,17,1,-0.004195867106318474
discovery_A,exp12_test_edit_00,test_edit,1,FINAL_INSTRUCTION_END,17,1,-0.008656877093017101
discovery_A,exp12_test_edit_00,test_edit,1,USER_END,17,1,0.0005183275789022446
discovery_A,exp12_test_edit_00,test_edit,1,FINAL_INSTRUCTION_END,17,1,-0.0008340254426002502
discovery_A,exp12_test_edit_01,test_edit,0,USER_END,17,1,-0.013041123514994979
discovery_A,exp12_test_edit_01,test_edit,0,FINAL_INSTRUCTION_END,17,1,-0.008613662095740438
discovery_A,exp12_test_edit_01,test_edit,0,USER_END,17,1,0.008949712151661515
discovery_A,exp12_test_edit_01,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.022294879774563015
discovery_A,exp12_test_edit_01,test_edit,1,USER_END,17,1,-0.004210628103464842
discovery_A,exp12_test_edit_01,test_edit,1,FINAL_INSTRUCTION_END,17,1,-0.008356114383786917
discovery_A,exp12_test_edit_01,test_edit,1,USER_END,17,1,0.000807248055934906
discovery_A,exp12_test_edit_01,test_edit,1,FINAL_INSTRUCTION_END,17,1,0.004492070525884628
discovery_A,exp12_test_edit_03,test_edit,0,USER_END,17,1,-0.003975929692387581
discovery_A,exp12_test_edit_03,test_edit,0,FINAL_INSTRUCTION_END,17,1,-1.4662742614746094e-05
discovery_A,exp12_test_edit_03,test_edit,0,USER_END,17,1,0.01567018567584455
discovery_A,exp12_test_edit_03,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.004032107419334352
discovery_A,exp12_test_edit_03,test_edit,1,USER_END,17,1,-2.4263281375169754e-05
discovery_A,exp12_test_edit_03,test_edit,1,FINAL_INSTRUCTION_END,17,1,0.004166224971413612
discovery_A,exp12_test_edit_03,test_edit,1,USER_END,17,1,0.0045857541263103485
discovery_A,exp12_test_edit_03,test_edit,1,FINAL_INSTRUCTION_END,17,1,0.00929417833685875
discovery_A,exp12_test_edit_05,test_edit,0,USER_END,17,1,-0.003667600452899933
discovery_A,exp12_test_edit_05,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.0001560053788125515
discovery_A,exp12_test_edit_05,test_edit,0,USER_END,17,1,0.011520635220222175
discovery_A,exp12_test_edit_05,test_edit,0,FINAL_INSTRUCTION_END,17,1,4.436273593455553e-05
discovery_A,exp12_test_edit_05,test_edit,1,USER_END,17,1,-0.004168080165982246
discovery_A,exp12_test_edit_05,test_edit,1,FINAL_INSTRUCTION_END,17,1,0.00018808431923389435
discovery_A,exp12_test_edit_05,test_edit,1,USER_END,17,1,0.003703400492668152
discovery_A,exp12_test_edit_05,test_edit,1,FINAL_INSTRUCTION_END,17,1,-3.5848468542099e-05
discovery_A,exp12_test_edit_07,test_edit,0,USER_END,17,1,0.003954845480620861
discovery_A,exp12_test_edit_07,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.015629623318091035
discovery_A,exp12_test_edit_07,test_edit,0,USER_END,17,1,0.0038509205915033817
discovery_A,exp12_test_edit_07,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.0038661472499370575
discovery_A,exp12_test_edit_07,test_edit,1,USER_END,17,1,3.4063588827848434e-05
discovery_A,exp12_test_edit_07,test_edit,1,FINAL_INSTRUCTION_END,17,1,-0.008563743205741048
discovery_A,exp12_test_edit_07,test_edit,1,USER_END,17,1,-0.0006665317341685295
discovery_A,exp12_test_edit_07,test_edit,1,FINAL_INSTRUCTION_END,17,1,0.004745857790112495
discovery_A,exp12_test_edit_08,test_edit,0,USER_END,17,1,-0.00895310053601861
discovery_A,exp12_test_edit_08,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.004110647132620215
discovery_A,exp12_test_edit_08,test_edit,0,USER_END,17,1,-0.017717170296236873
discovery_A,exp12_test_edit_08,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.022265734733082354
discovery_A,exp12_test_edit_08,test_edit,1,USER_END,17,1,-0.003994188271462917
discovery_A,exp12_test_edit_08,test_edit,1,FINAL_INSTRUCTION_END,17,1,0.00021376414224505424
discovery_A,exp12_test_edit_08,test_edit,1,USER_END,17,1,0.005312133580446243
discovery_A,exp12_test_edit_08,test_edit,1,FINAL_INSTRUCTION_END,17,1,0.00955989584326744
discovery_A,exp12_test_edit_09,test_edit,0,USER_END,17,1,-0.019328579772263765
discovery_A,exp12_test_edit_09,test_edit,0,FINAL_INSTRUCTION_END,17,1,-0.011367508675903082
discovery_A,exp12_test_edit_09,test_edit,0,USER_END,17,1,0.015479642897844315
discovery_A,exp12_test_edit_09,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.003906358033418655
discovery_A,exp12_test_edit_09,test_edit,1,USER_END,17,1,-0.0041442804504185915
discovery_A,exp12_test_edit_09,test_edit,1,FINAL_INSTRUCTION_END,17,1,-0.004016535822302103
discovery_A,exp12_test_edit_09,test_edit,1,USER_END,17,1,-0.009226100519299507
discovery_A,exp12_test_edit_09,test_edit,1,FINAL_INSTRUCTION_END,17,1,-0.0047348737716674805
discovery_A,exp12_test_edit_15,test_edit,0,USER_END,17,1,-4.004873335361481e-05
discovery_A,exp12_test_edit_15,test_edit,0,FINAL_INSTRUCTION_END,17,1,-0.007613403722643852
discovery_A,exp12_test_edit_15,test_edit,0,USER_END,17,1,-0.027242040378041565
discovery_A,exp12_test_edit_15,test_edit,0,FINAL_INSTRUCTION_END,17,1,0.0039508824702352285
discovery_A,exp12_test_edit_15,test_edit,1,USER_END,17,1,-4.002824425697327e-06
discovery_A,exp12_test_edit_15,test_edit,1,FINAL_INSTRUCTION_END,17,1,-0.00417722761631012
discovery_A,exp12_test_edit_15,test_edit,1,USER_END,17,1,0.00026987120509147644
discovery_A,exp12_test_edit_15,test_edit,1,FINAL_INSTRUCTION_END,17,1,-0.004281539469957352
discovery_A,exp12_search_edit_01,search_edit,0,USER_END,17,1,0.008921439090045169
discovery_A,exp12_search_edit_01,search_edit,0,FINAL_INSTRUCTION_END,17,1,0.017834182421211153
discovery_A,exp12_search_edit_01,search_edit,0,USER_END,17,1,0.02678417632705532
discovery_A,exp12_search_edit_01,search_edit,0,FINAL_INSTRUCTION_END,17,1,-7.780326995998621e-07
discovery_A,exp12_search_edit_01,search_edit,1,USER_END,17,1,-0.010395478690043092
discovery_A,exp12_search_edit_01,search_edit,1,FINAL_INSTRUCTION_END,17,1,-0.010437137447297573
discovery_A,exp12_search_edit_01,search_edit,1,USER_END,17,1,0.019148506224155426
discovery_A,exp12_search_edit_01,search_edit,1,FINAL_INSTRUCTION_END,17,1,-0.00012730807065963745
discovery_A,exp12_search_edit_03,search_edit,0,USER_END,17,1,0.015550715004792437
discovery_A,exp12_search_edit_03,search_edit,0,FINAL_INSTRUCTION_END,17,1,0.00770039577037096
discovery_A,exp12_search_edit_03,search_edit,0,USER_END,17,1,0.0078116958611644804
discovery_A,exp12_search_edit_03,search_edit,0,FINAL_INSTRUCTION_END,17,1,-6.314541678875685e-06
discovery_A,exp12_search_edit_03,search_edit,1,USER_END,17,1,-0.03125981893390417
discovery_A,exp12_search_edit_03,search_edit,1,FINAL_INSTRUCTION_END,17,1,-0.01049737585708499
discovery_A,exp12_search_edit_03,search_edit,1,USER_END,17,1,-0.00025500543415546417
discovery_A,exp12_search_edit_03,search_edit,1,FINAL_INSTRUCTION_END,17,1,1.3928860425949097e-05
discovery_A,exp12_search_edit_05,search_edit,0,USER_END,17,1,0.015522424859227613
discovery_A,exp12_search_edit_05,search_edit,0,FINAL_INSTRUCTION_END,17,1,0.015536687802523375
discovery_A,exp12_search_edit_05,search_edit,0,USER_END,17,1,0.007790620613377541
discovery_A,exp12_search_edit_05,search_edit,0,FINAL_INSTRUCTION_END,17,1,-0.01564937538933009
discovery_A,exp12_search_edit_05,search_edit,1,USER_END,17,1,-0.020690164994448423
discovery_A,exp12_search_edit_05,search_edit,1,FINAL_INSTRUCTION_END,17,1,-0.010267397854477167
discovery_A,exp12_search_edit_05,search_edit,1,USER_END,17,1,-0.019540153443813324
discovery_A,exp12_search_edit_05,search_edit,1,FINAL_INSTRUCTION_END,17,1,0.019666142761707306
discovery_A,exp12_search_edit_09,search_edit,0,USER_END,17,1,-0.007764545269310474
discovery_A,exp12_search_edit_09,search_edit,0,FINAL_INSTRUCTION_END,17,1,4.085333785042167e-05
discovery_A,exp12_search_edit_09,search_edit,0,USER_END,17,1,-0.015622206963598728
discovery_A,exp12_search_edit_09,search_edit,0,FINAL_INSTRUCTION_END,17,1,-0.007810535083990544
discovery_A,exp12_search_edit_09,search_edit,1,USER_END,17,1,0.02076092455536127
discovery_A,exp12_search_edit_09,search_edit,1,FINAL_INSTRUCTION_END,17,1,0.010459213750436902
discovery_A,exp12_search_edit_09,search_edit,1,USER_END,17,1,-1.7216429114341736e-05
discovery_A,exp12_search_edit_09,search_edit,1,FINAL_INSTRUCTION_END,17,1,-7.0463865995407104e-06
discovery_A,exp12_search_edit_10,search_edit,0,USER_END,17,1,7.387381629087031e-05
discovery_A,exp12_search_edit_10,search_edit,0,FINAL_INSTRUCTION_END,17,1,-0.015548934461548924
discovery_A,exp12_search_edit_10,search_edit,0,USER_END,17,1,0.0077972455765120685
discovery_A,exp12_search_edit_10,search_edit,0,FINAL_INSTRUCTION_END,17,1,0.00781555543653667
discovery_A,exp12_search_edit_10,search_edit,1,USER_END,17,1,-0.010389292147010565
discovery_A,exp12_search_edit_10,search_edit,1,FINAL_INSTRUCTION_END,17,1,0.010176927782595158
discovery_A,exp12_search_edit_10,search_edit,1,USER_END,17,1,0.020544197410345078
discovery_A,exp12_search_edit_10,search_edit,1,FINAL_INSTRUCTION_END,17,1,-1.3690441846847534e-07
discovery_A,exp12_search_edit_12,search_edit,0,USER_END,17,1,-0.015640718629583716
discovery_A,exp12_search_edit_12,search_edit,0,FINAL_INSTRUCTION_END,17,1,-0.015647928783437237
discovery_A,exp12_search_edit_12,search_edit,0,USER_END,17,1,-0.0078124192368704826
discovery_A,exp12_search_edit_12,search_edit,0,FINAL_INSTRUCTION_END,17,1,1.5185825759544969e-05
discovery_A,exp12_search_edit_12,search_edit,1,USER_END,17,1,0.02081682998687029
discovery_A,exp12_search_edit_12,search_edit,1,FINAL_INSTRUCTION_END,17,1,-0.0414295585360378
discovery_A,exp12_search_edit_12,search_edit,1,USER_END,17,1,-2.294778823852539e-06
discovery_A,exp12_search_edit_12,search_edit,1,FINAL_INSTRUCTION_END,17,1,-3.45669686794281e-05
discovery_A,exp12_search_edit_13,search_edit,0,USER_END,17,1,1.2241071090102196e-05
discovery_A,exp12_search_edit_13,search_edit,0,FINAL_INSTRUCTION_END,17,1,0.015601561986841261
discovery_A,exp12_search_edit_13,search_edit,0,USER_END,17,1,-2.9983348213136196e-06
discovery_A,exp12_search_edit_13,search_edit,0,FINAL_INSTRUCTION_END,17,1,-0.007832695031538606
discovery_A,exp12_search_edit_13,search_edit,1,USER_END,17,1,-9.029172360897064e-06
discovery_A,exp12_search_edit_13,search_edit,1,FINAL_INSTRUCTION_END,17,1,-0.010458076372742653
discovery_A,exp12_search_edit_13,search_edit,1,USER_END,17,1,0.0001598745584487915
discovery_A,exp12_search_edit_13,search_edit,1,FINAL_INSTRUCTION_END,17,1,0.00011393800377845764
discovery_A,exp12_search_edit_15,search_edit,0,USER_END,17,1,-3.440168802626431e-05
discovery_A,exp12_search_edit_15,search_edit,0,FINAL_INSTRUCTION_END,17,1,0.015623298444552347
discovery_A,exp12_search_edit_15,search_edit,0,USER_END,17,1,0.02344554988667369
discovery_A,exp12_search_edit_15,search_edit,0,FINAL_INSTRUCTION_END,17,1,0.007802420121151954
discovery_A,exp12_search_edit_15,search_edit,1,USER_END,17,1,0.010511974338442087
discovery_A,exp12_search_edit_15,search_edit,1,FINAL_INSTRUCTION_END,17,1,0.010476472787559032
discovery_A,exp12_search_edit_15,search_edit,1,USER_END,17,1,0.019556552171707153
discovery_A,exp12_search_edit_15,search_edit,1,FINAL_INSTRUCTION_END,17,1,-1.2859702110290527e-05
discovery_A,exp12_config_command_03,config_command,0,USER_END,17,1,0.00901772826910019
