task_id,family,wording,label,margin,signed
exp12_docs_code_00,docs_code,paraphrase,0,-1.539592798333615,1.539592798333615
exp12_docs_code_00,docs_code,canonical,1,0.9999314409215003,0.9999314409215003
exp12_docs_code_00,docs_code,paraphrase,1,0.9658140915562399,0.9658140915562399
exp12_docs_code_01,docs_code,canonical,0,-2.3483131173998117,2.3483131173998117
exp12_docs_code_01,docs_code,paraphrase,0,-1.8667524536140263,1.8667524536140263
exp12_docs_code_01,docs_code,canonical,1,1.3932738138828427,1.3932738138828427
exp12_docs_code_01,docs_code,paraphrase,1,1.0936887926072814,1.0936887926072814
exp12_docs_code_02,docs_code,canonical,0,-2.4464338390971534,2.4464338390971534
exp12_docs_code_02,docs_code,paraphrase,0,-1.9464310551993549,1.9464310551993549
exp12_docs_code_02,docs_code,canonical,1,1.5817630402743816,1.5817630402743816
exp12_docs_code_02,docs_code,paraphrase,1,1.339372337097302,1.339372337097302
exp12_docs_code_03,docs_code,canonical,0,-0.4947116933763027,0.4947116933763027
exp12_docs_code_03,docs_code,paraphrase,0,0.1557077094912529,-0.1557077094912529
exp12_docs_code_03,docs_code,canonical,1,1.7756278878077865,1.7756278878077865
exp12_docs_code_03,docs_code,paraphrase,1,1.5214871864300221,1.5214871864300221
exp12_docs_code_04,docs_code,canonical,0,-2.0938416207791306,2.0938416207791306
exp12_docs_code_04,docs_code,paraphrase,0,-1.4611416454426944,1.4611416454426944
exp12_docs_code_04,docs_code,canonical,1,1.2520778882317245,1.2520778882317245
exp12_docs_code_04,docs_code,paraphrase,1,1.0780575530370697,1.0780575530370697
exp12_docs_code_05,docs_code,canonical,0,-2.0860369889996946,2.0860369889996946
exp12_docs_code_05,docs_code,paraphrase,0,-1.7206770097836852,1.7206770097836852
exp12_docs_code_05,docs_code,canonical,1,0.9380552805960178,0.9380552805960178
exp12_docs_code_05,docs_code,paraphrase,1,0.8523324326379225,0.8523324326379225
exp12_docs_code_06,docs_code,canonical,0,-1.7263467793818563,1.7263467793818563
exp12_docs_code_06,docs_code,paraphrase,0,-0.3628886826336384,0.3628886826336384
exp12_docs_code_06,docs_code,canonical,1,1.8887669062241912,1.8887669062241912
exp12_docs_code_06,docs_code,paraphrase,1,1.8763695086236112,1.8763695086236112
exp12_docs_code_07,docs_code,canonical,0,-1.9765532144811004,1.9765532144811004
exp12_docs_code_07,docs_code,paraphrase,0,-1.4140464488882571,1.4140464488882571
exp12_docs_code_07,docs_code,canonical,1,1.3378355039749295,1.3378355039749295
exp12_docs_code_07,docs_code,paraphrase,1,1.281322997645475,1.281322997645475
exp12_docs_code_08,docs_code,canonical,0,-2.4107253350084648,2.4107253350084648
exp12_docs_code_08,docs_code,paraphrase,0,-2.1971027741674334,2.1971027741674334
exp12_docs_code_08,docs_code,canonical,1,1.0821090093813837,1.0821090093813837
exp12_docs_code_08,docs_code,paraphrase,1,1.0749631178332493,1.0749631178332493
exp12_docs_code_09,docs_code,canonical,0,-2.109056011890061,2.109056011890061
exp12_docs_code_09,docs_code,paraphrase,0,-1.336093851365149,1.336093851365149
exp12_docs_code_09,docs_code,canonical,1,1.1088770288042724,1.1088770288042724
exp12_docs_code_09,docs_code,paraphrase,1,1.0129501115879975,1.0129501115879975
exp12_docs_code_10,docs_code,canonical,0,-1.7497206287225708,1.7497206287225708
exp12_docs_code_10,docs_code,paraphrase,0,-0.8102868115529418,0.8102868115529418
exp12_docs_code_10,docs_code,canonical,1,1.703538361005485,1.703538361005485
exp12_docs_code_10,docs_code,paraphrase,1,1.5843784891767427,1.5843784891767427
exp12_docs_code_11,docs_code,canonical,0,-1.9607311048312113,1.9607311048312113
