task_idx,task_id,recipient_condition,recipient_wording,donor_condition,donor_label,offset,endpoint,value
14,task_014,canonical_test,canonical,canonical_impl,1,-12,single_token_necessity_loss,0.007476806640625
14,task_014,canonical_test,canonical,canonical_impl,1,-12,leave_one_out_loss,-0.0005365610122680664
14,task_014,canonical_test,canonical,canonical_impl,1,-11,single_token_sufficiency,-0.0009421110153198242
14,task_014,canonical_test,canonical,canonical_impl,1,-11,single_token_necessity_loss,0.0022962093353271484
14,task_014,canonical_test,canonical,canonical_impl,1,-11,leave_one_out_loss,0.009148836135864258
14,task_014,canonical_test,canonical,canonical_impl,1,-10,single_token_sufficiency,-0.0009635686874389648
14,task_014,canonical_test,canonical,canonical_impl,1,-10,single_token_necessity_loss,0.0007940530776977539
14,task_014,canonical_test,canonical,canonical_impl,1,-10,leave_one_out_loss,0.004486560821533203
14,task_014,canonical_test,canonical,canonical_impl,1,-9,single_token_sufficiency,-0.003138303756713867
14,task_014,canonical_test,canonical,canonical_impl,1,-9,single_token_necessity_loss,0.009494781494140625
14,task_014,canonical_test,canonical,canonical_impl,1,-9,leave_one_out_loss,0.006972193717956543
14,task_014,canonical_test,canonical,canonical_impl,1,-8,single_token_sufficiency,0.005063891410827637
14,task_014,canonical_test,canonical,canonical_impl,1,-8,single_token_necessity_loss,0.008051037788391113
14,task_014,canonical_test,canonical,canonical_impl,1,-8,leave_one_out_loss,0.007166028022766113
14,task_014,canonical_test,canonical,canonical_impl,1,-7,single_token_sufficiency,-0.0023871660232543945
14,task_014,canonical_test,canonical,canonical_impl,1,-7,single_token_necessity_loss,6.0558319091796875e-05
14,task_014,canonical_test,canonical,canonical_impl,1,-7,leave_one_out_loss,0.006202220916748047
14,task_014,canonical_test,canonical,canonical_impl,1,-6,single_token_sufficiency,-0.002211332321166992
14,task_014,canonical_test,canonical,canonical_impl,1,-6,single_token_necessity_loss,0.00807046890258789
14,task_014,canonical_test,canonical,canonical_impl,1,-6,leave_one_out_loss,0.007971882820129395
14,task_014,canonical_test,canonical,canonical_impl,1,-5,single_token_sufficiency,0.0027190446853637695
14,task_014,canonical_test,canonical,canonical_impl,1,-5,single_token_necessity_loss,0.015638113021850586
14,task_014,canonical_test,canonical,canonical_impl,1,-5,leave_one_out_loss,0.012255311012268066
14,task_014,canonical_test,canonical,canonical_impl,1,-4,single_token_sufficiency,-0.0030173063278198242
14,task_014,canonical_test,canonical,canonical_impl,1,-4,single_token_necessity_loss,0.008896708488464355
14,task_014,canonical_test,canonical,canonical_impl,1,-4,leave_one_out_loss,0.008183717727661133
14,task_014,canonical_test,canonical,canonical_impl,1,-3,single_token_sufficiency,-0.003985166549682617
14,task_014,canonical_test,canonical,canonical_impl,1,-3,single_token_necessity_loss,6.16312026977539e-05
14,task_014,canonical_test,canonical,canonical_impl,1,-3,leave_one_out_loss,0.0064574480056762695
14,task_014,canonical_test,canonical,canonical_impl,1,-2,single_token_sufficiency,-0.0024182796478271484
14,task_014,canonical_test,canonical,canonical_impl,1,-2,single_token_necessity_loss,0.007399082183837891
14,task_014,canonical_test,canonical,canonical_impl,1,-2,leave_one_out_loss,0.0005133152008056641
14,task_014,canonical_test,canonical,canonical_impl,1,-1,single_token_sufficiency,0.00946187973022461
14,task_014,canonical_test,canonical,canonical_impl,1,-1,single_token_necessity_loss,0.014791011810302734
14,task_014,canonical_test,canonical,canonical_impl,1,-1,leave_one_out_loss,0.01988852024078369
14,task_014,canonical_test,canonical,canonical_impl,1,0,full_KV0_B5_sufficiency,0.026174068450927734
14,task_014,canonical_test,canonical,canonical_impl,1,0,full_KV0_B5_necessity_loss,0.030303597450256348
14,task_014,canonical_test,canonical,canonical_impl,1,0,H20_residual_reference,0.02469766139984131
14,task_014,canonical_impl,canonical,canonical_test,0,-20,single_token_sufficiency,0.007189631462097168
14,task_014,canonical_impl,canonical,canonical_test,0,-20,single_token_necessity_loss,-0.0024853944778442383
14,task_014,canonical_impl,canonical,canonical_test,0,-20,leave_one_out_loss,-0.002832651138305664
14,task_014,canonical_impl,canonical,canonical_test,0,-19,single_token_sufficiency,0.007867693901062012
14,task_014,canonical_impl,canonical,canonical_test,0,-19,single_token_necessity_loss,-0.0028018951416015625
14,task_014,canonical_impl,canonical,canonical_test,0,-19,leave_one_out_loss,-0.0019053220748901367
14,task_014,canonical_impl,canonical,canonical_test,0,-18,single_token_sufficiency,0.008785128593444824
14,task_014,canonical_impl,canonical,canonical_test,0,-18,single_token_necessity_loss,-0.002857208251953125
14,task_014,canonical_impl,canonical,canonical_test,0,-18,leave_one_out_loss,-0.0019237995147705078
14,task_014,canonical_impl,canonical,canonical_test,0,-17,single_token_sufficiency,0.00784766674041748
14,task_014,canonical_impl,canonical,canonical_test,0,-17,single_token_necessity_loss,0.006128072738647461
14,task_014,canonical_impl,canonical,canonical_test,0,-17,leave_one_out_loss,-0.0019123554229736328
14,task_014,canonical_impl,canonical,canonical_test,0,-16,single_token_sufficiency,-8.52346420288086e-05
14,task_014,canonical_impl,canonical,canonical_test,0,-16,single_token_necessity_loss,0.004548430442810059
14,task_014,canonical_impl,canonical,canonical_test,0,-16,leave_one_out_loss,-0.003233671188354492
14,task_014,canonical_impl,canonical,canonical_test,0,-15,single_token_sufficiency,0.0094069242477417
14,task_014,canonical_impl,canonical,canonical_test,0,-15,single_token_necessity_loss,0.0027136802673339844
14,task_014,canonical_impl,canonical,canonical_test,0,-15,leave_one_out_loss,-0.0003859996795654297
14,task_014,canonical_impl,canonical,canonical_test,0,-14,single_token_sufficiency,0.009854674339294434
14,task_014,canonical_impl,canonical,canonical_test,0,-14,single_token_necessity_loss,0.004520773887634277
14,task_014,canonical_impl,canonical,canonical_test,0,-14,leave_one_out_loss,8.475780487060547e-05
14,task_014,canonical_impl,canonical,canonical_test,0,-13,single_token_sufficiency,0.006856203079223633
14,task_014,canonical_impl,canonical,canonical_test,0,-13,single_token_necessity_loss,0.001051187515258789
14,task_014,canonical_impl,canonical,canonical_test,0,-13,leave_one_out_loss,-0.0061844587326049805
14,task_014,canonical_impl,canonical,canonical_test,0,-12,single_token_sufficiency,0.0024423599243164062
14,task_014,canonical_impl,canonical,canonical_test,0,-12,single_token_necessity_loss,0.003580808639526367
14,task_014,canonical_impl,canonical,canonical_test,0,-12,leave_one_out_loss,-0.0019327402114868164
14,task_014,canonical_impl,canonical,canonical_test,0,-11,single_token_sufficiency,0.009416341781616211
14,task_014,canonical_impl,canonical,canonical_test,0,-11,single_token_necessity_loss,-0.002773880958557129
14,task_014,canonical_impl,canonical,canonical_test,0,-11,leave_one_out_loss,-0.0021811723709106445
14,task_014,canonical_impl,canonical,canonical_test,0,-10,single_token_sufficiency,0.007230639457702637
14,task_014,canonical_impl,canonical,canonical_test,0,-10,single_token_necessity_loss,-0.0005501508712768555
14,task_014,canonical_impl,canonical,canonical_test,0,-10,leave_one_out_loss,0.0012674331665039062
14,task_014,canonical_impl,canonical,canonical_test,0,-9,single_token_sufficiency,0.003322601318359375
14,task_014,canonical_impl,canonical,canonical_test,0,-9,single_token_necessity_loss,0.002237081527709961
14,task_014,canonical_impl,canonical,canonical_test,0,-9,leave_one_out_loss,-0.0018907785415649414
14,task_014,canonical_impl,canonical,canonical_test,0,-8,single_token_sufficiency,0.0004101991653442383
14,task_014,canonical_impl,canonical,canonical_test,0,-8,single_token_necessity_loss,-0.0034818649291992188
14,task_014,canonical_impl,canonical,canonical_test,0,-8,leave_one_out_loss,-0.002568364143371582
14,task_014,canonical_impl,canonical,canonical_test,0,-7,single_token_sufficiency,0.0072869062423706055
14,task_014,canonical_impl,canonical,canonical_test,0,-7,single_token_necessity_loss,-0.0020569562911987305
14,task_014,canonical_impl,canonical,canonical_test,0,-7,leave_one_out_loss,-0.0025049448013305664
14,task_014,canonical_impl,canonical,canonical_test,0,-6,single_token_sufficiency,0.0019627809524536133
14,task_014,canonical_impl,canonical,canonical_test,0,-6,single_token_necessity_loss,-0.0022238492965698242
14,task_014,canonical_impl,canonical,canonical_test,0,-6,leave_one_out_loss,-0.0032438039779663086
14,task_014,canonical_impl,canonical,canonical_test,0,-5,single_token_sufficiency,0.02241337299346924
14,task_014,canonical_impl,canonical,canonical_test,0,-5,single_token_necessity_loss,0.017943620681762695
14,task_014,canonical_impl,canonical,canonical_test,0,-5,leave_one_out_loss,0.012299656867980957
14,task_014,canonical_impl,canonical,canonical_test,0,-4,single_token_sufficiency,0.002316594123840332
14,task_014,canonical_impl,canonical,canonical_test,0,-4,single_token_necessity_loss,0.004383206367492676
14,task_014,canonical_impl,canonical,canonical_test,0,-4,leave_one_out_loss,-0.0019392967224121094
14,task_014,canonical_impl,canonical,canonical_test,0,-3,single_token_sufficiency,0.009815096855163574
14,task_014,canonical_impl,canonical,canonical_test,0,-3,single_token_necessity_loss,0.004416108131408691
14,task_014,canonical_impl,canonical,canonical_test,0,-3,leave_one_out_loss,-0.0004112720489501953
14,task_014,canonical_impl,canonical,canonical_test,0,-2,single_token_sufficiency,0.002837657928466797
14,task_014,canonical_impl,canonical,canonical_test,0,-2,single_token_necessity_loss,0.007560610771179199
14,task_014,canonical_impl,canonical,canonical_test,0,-2,leave_one_out_loss,0.0007916688919067383
14,task_014,canonical_impl,canonical,canonical_test,0,-1,single_token_sufficiency,0.025345206260681152
14,task_014,canonical_impl,canonical,canonical_test,0,-1,single_token_necessity_loss,0.020920872688293457
14,task_014,canonical_impl,canonical,canonical_test,0,-1,leave_one_out_loss,0.015660643577575684
14,task_014,canonical_impl,canonical,canonical_test,0,0,full_KV0_B5_sufficiency,0.03806281089782715
14,task_014,canonical_impl,canonical,canonical_test,0,0,full_KV0_B5_necessity_loss,0.03444051742553711
14,task_014,canonical_impl,canonical,canonical_test,0,0,H20_residual_reference,0.0356907844543457
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-18,single_token_sufficiency,0.0003972053527832031
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-18,single_token_necessity_loss,-0.0011589527130126953
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-18,leave_one_out_loss,0.0035780668258666992
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-17,single_token_sufficiency,-0.0009844303131103516
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-17,single_token_necessity_loss,-0.001234889030456543
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-17,leave_one_out_loss,0.013273000717163086
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-16,single_token_sufficiency,0.0006097555160522461
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-16,single_token_necessity_loss,-0.0017104148864746094
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-16,leave_one_out_loss,0.01129448413848877
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-15,single_token_sufficiency,0.0006176233291625977
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-15,single_token_necessity_loss,0.000916600227355957
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-15,leave_one_out_loss,0.003590822219848633
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-14,single_token_sufficiency,0.0018799304962158203
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-14,single_token_necessity_loss,-0.0017189979553222656
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-14,leave_one_out_loss,0.012781143188476562
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-13,single_token_sufficiency,0.010099291801452637
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-13,single_token_necessity_loss,0.006535649299621582
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-13,leave_one_out_loss,0.01953256130218506
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-12,single_token_sufficiency,-0.0026252269744873047
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-12,single_token_necessity_loss,0.0014159679412841797
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-12,leave_one_out_loss,0.012656927108764648
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-11,single_token_sufficiency,-0.0025238990783691406
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-11,single_token_necessity_loss,-0.0015822649002075195
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-11,leave_one_out_loss,0.00508427619934082
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-10,single_token_sufficiency,0.00022602081298828125
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-10,single_token_necessity_loss,-0.00030171871185302734
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-10,leave_one_out_loss,0.008980035781860352
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-9,single_token_sufficiency,-0.0007481575012207031
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-9,single_token_necessity_loss,-0.0013447999954223633
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-9,leave_one_out_loss,0.010923385620117188
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-8,single_token_sufficiency,0.002885103225708008
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-8,single_token_necessity_loss,1.049041748046875e-05
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-8,leave_one_out_loss,0.008944511413574219
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-7,single_token_sufficiency,-0.0007827281951904297
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-7,single_token_necessity_loss,-0.001696467399597168
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-7,leave_one_out_loss,0.0020647048950195312
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-6,single_token_sufficiency,-0.000630497932434082
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-6,single_token_necessity_loss,-0.009094476699829102
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-6,leave_one_out_loss,0.008925080299377441
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-5,single_token_sufficiency,0.01680898666381836
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-5,single_token_necessity_loss,0.03266763687133789
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-5,leave_one_out_loss,0.025221943855285645
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-4,single_token_sufficiency,9.143352508544922e-05
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-4,single_token_necessity_loss,-0.0013099908828735352
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-4,leave_one_out_loss,0.011228322982788086
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-3,single_token_sufficiency,9.226799011230469e-05
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-3,single_token_necessity_loss,0.00020706653594970703
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-3,leave_one_out_loss,2.1338462829589844e-05
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-2,single_token_sufficiency,0.0006181001663208008
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-2,single_token_necessity_loss,1.1920928955078125e-07
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-2,leave_one_out_loss,0.011480569839477539
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-1,single_token_sufficiency,0.0139082670211792
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-1,single_token_necessity_loss,0.008840799331665039
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,-1,leave_one_out_loss,0.01872432231903076
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,0,full_KV0_B5_sufficiency,0.05356884002685547
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,0,full_KV0_B5_necessity_loss,0.06134343147277832
14,task_014,paraphrase_test,paraphrase,paraphrase_impl,1,0,H20_residual_reference,0.06597566604614258
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-18,single_token_sufficiency,-0.0037689805030822754
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-18,single_token_necessity_loss,-0.004217743873596191
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-18,leave_one_out_loss,0.000827789306640625
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-17,single_token_sufficiency,-0.0023023486137390137
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-17,single_token_necessity_loss,-0.0027180910110473633
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-17,leave_one_out_loss,-0.006370902061462402
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-16,single_token_sufficiency,-0.0014035701751708984
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-16,single_token_necessity_loss,-0.0027960538864135742
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-16,leave_one_out_loss,-0.0006556510925292969
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-15,single_token_sufficiency,-0.0010488629341125488
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-15,single_token_necessity_loss,-0.004544734954833984
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-15,leave_one_out_loss,-0.000630497932434082
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-14,single_token_sufficiency,-0.009969651699066162
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-14,single_token_necessity_loss,-0.0027496814727783203
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-14,leave_one_out_loss,-0.00960397720336914
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-13,single_token_sufficiency,0.004235625267028809
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-13,single_token_necessity_loss,0.006374359130859375
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-13,leave_one_out_loss,0.004762172698974609
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-12,single_token_sufficiency,-0.002237379550933838
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-12,single_token_necessity_loss,0.0021064281463623047
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-12,leave_one_out_loss,-0.0010333061218261719
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-11,single_token_sufficiency,-0.002568185329437256
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-11,single_token_necessity_loss,0.004563450813293457
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-11,leave_one_out_loss,0.002306818962097168
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-10,single_token_sufficiency,-0.0009350180625915527
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-10,single_token_necessity_loss,-0.007265686988830566
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-10,leave_one_out_loss,-0.00632023811340332
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-9,single_token_sufficiency,0.0015906691551208496
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-9,single_token_necessity_loss,0.003557562828063965
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-9,leave_one_out_loss,-0.0076514482498168945
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-8,single_token_sufficiency,5.4836273193359375e-06
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-8,single_token_necessity_loss,0.002638697624206543
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-8,leave_one_out_loss,-0.005079507827758789
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-7,single_token_sufficiency,-0.0026555657386779785
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-7,single_token_necessity_loss,-0.004793047904968262
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-7,leave_one_out_loss,0.0032852888107299805
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-6,single_token_sufficiency,-0.003231227397918701
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-6,single_token_necessity_loss,0.0040357112884521484
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-6,leave_one_out_loss,0.00029587745666503906
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-5,single_token_sufficiency,0.040978848934173584
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-5,single_token_necessity_loss,0.01844322681427002
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-5,leave_one_out_loss,0.03446692228317261
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-4,single_token_sufficiency,-0.00554424524307251
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-4,single_token_necessity_loss,0.0018020868301391602
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-4,leave_one_out_loss,0.0007643699645996094
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-3,single_token_sufficiency,-0.007110595703125
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-3,single_token_necessity_loss,-0.005502939224243164
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-3,leave_one_out_loss,-0.00808727741241455
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-2,single_token_sufficiency,-0.002635359764099121
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-2,single_token_necessity_loss,-0.005511045455932617
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-2,leave_one_out_loss,-0.007539868354797363
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-1,single_token_sufficiency,0.011509418487548828
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-1,single_token_necessity_loss,0.0067168474197387695
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,-1,leave_one_out_loss,0.011854410171508789
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,0,full_KV0_B5_sufficiency,0.060881197452545166
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,0,full_KV0_B5_necessity_loss,0.04990208148956299
14,task_014,paraphrase_impl,paraphrase,paraphrase_test,0,0,H20_residual_reference,0.06451696157455444
15,task_015,canonical_test,canonical,canonical_impl,1,-17,single_token_sufficiency,-0.00881052017211914
15,task_015,canonical_test,canonical,canonical_impl,1,-17,single_token_necessity_loss,-0.0007627010345458984
15,task_015,canonical_test,canonical,canonical_impl,1,-17,leave_one_out_loss,0.0075473785400390625
15,task_015,canonical_test,canonical,canonical_impl,1,-16,single_token_sufficiency,-0.006890416145324707
15,task_015,canonical_test,canonical,canonical_impl,1,-16,single_token_necessity_loss,0.0019022226333618164
15,task_015,canonical_test,canonical,canonical_impl,1,-16,leave_one_out_loss,0.0005905628204345703
15,task_015,canonical_test,canonical,canonical_impl,1,-15,single_token_sufficiency,-0.0076149702072143555
15,task_015,canonical_test,canonical,canonical_impl,1,-15,single_token_necessity_loss,0.00210726261138916
15,task_015,canonical_test,canonical,canonical_impl,1,-15,leave_one_out_loss,0.0076961517333984375
15,task_015,canonical_test,canonical,canonical_impl,1,-14,single_token_sufficiency,-0.005644559860229492
15,task_015,canonical_test,canonical,canonical_impl,1,-14,single_token_necessity_loss,0.0004094839096069336
15,task_015,canonical_test,canonical,canonical_impl,1,-14,leave_one_out_loss,0.0076895952224731445
15,task_015,canonical_test,canonical,canonical_impl,1,-13,single_token_sufficiency,-0.0003625154495239258
15,task_015,canonical_test,canonical,canonical_impl,1,-13,single_token_necessity_loss,0.0008367300033569336
15,task_015,canonical_test,canonical,canonical_impl,1,-13,leave_one_out_loss,0.00724184513092041
15,task_015,canonical_test,canonical,canonical_impl,1,-12,single_token_sufficiency,-0.0021289587020874023
15,task_015,canonical_test,canonical,canonical_impl,1,-12,single_token_necessity_loss,-0.0015590190887451172
15,task_015,canonical_test,canonical,canonical_impl,1,-12,leave_one_out_loss,0.008162856101989746
15,task_015,canonical_test,canonical,canonical_impl,1,-11,single_token_sufficiency,0.0013666152954101562
15,task_015,canonical_test,canonical,canonical_impl,1,-11,single_token_necessity_loss,0.00362241268157959
15,task_015,canonical_test,canonical,canonical_impl,1,-11,leave_one_out_loss,0.0043135881423950195
15,task_015,canonical_test,canonical,canonical_impl,1,-10,single_token_sufficiency,0.0019309520721435547
15,task_015,canonical_test,canonical,canonical_impl,1,-10,single_token_necessity_loss,0.0021219253540039062
15,task_015,canonical_test,canonical,canonical_impl,1,-10,leave_one_out_loss,0.007195234298706055
15,task_015,canonical_test,canonical,canonical_impl,1,-9,single_token_sufficiency,0.0016102790832519531
15,task_015,canonical_test,canonical,canonical_impl,1,-9,single_token_necessity_loss,0.0003376007080078125
15,task_015,canonical_test,canonical,canonical_impl,1,-9,leave_one_out_loss,0.0026051998138427734
15,task_015,canonical_test,canonical,canonical_impl,1,-8,single_token_sufficiency,0.0022482872009277344
15,task_015,canonical_test,canonical,canonical_impl,1,-8,single_token_necessity_loss,-0.0007984638214111328
15,task_015,canonical_test,canonical,canonical_impl,1,-8,leave_one_out_loss,0.01080787181854248
15,task_015,canonical_test,canonical,canonical_impl,1,-7,single_token_sufficiency,-0.007273554801940918
15,task_015,canonical_test,canonical,canonical_impl,1,-7,single_token_necessity_loss,0.0038722753524780273
15,task_015,canonical_test,canonical,canonical_impl,1,-7,leave_one_out_loss,0.0017257928848266602
15,task_015,canonical_test,canonical,canonical_impl,1,-6,single_token_sufficiency,0.0005540847778320312
15,task_015,canonical_test,canonical,canonical_impl,1,-6,single_token_necessity_loss,0.0007082223892211914
15,task_015,canonical_test,canonical,canonical_impl,1,-6,leave_one_out_loss,0.0004987716674804688
15,task_015,canonical_test,canonical,canonical_impl,1,-5,single_token_sufficiency,0.00732731819152832
15,task_015,canonical_test,canonical,canonical_impl,1,-5,single_token_necessity_loss,0.01295781135559082
15,task_015,canonical_test,canonical,canonical_impl,1,-5,leave_one_out_loss,0.023646950721740723
15,task_015,canonical_test,canonical,canonical_impl,1,-4,single_token_sufficiency,-0.006151676177978516
15,task_015,canonical_test,canonical,canonical_impl,1,-4,single_token_necessity_loss,0.0001405477523803711
15,task_015,canonical_test,canonical,canonical_impl,1,-4,leave_one_out_loss,0.0003484487533569336
15,task_015,canonical_test,canonical,canonical_impl,1,-3,single_token_sufficiency,0.002034425735473633
15,task_015,canonical_test,canonical,canonical_impl,1,-3,single_token_necessity_loss,0.0030062198638916016
15,task_015,canonical_test,canonical,canonical_impl,1,-3,leave_one_out_loss,0.010643720626831055
15,task_015,canonical_test,canonical,canonical_impl,1,-2,single_token_sufficiency,0.0024385452270507812
15,task_015,canonical_test,canonical,canonical_impl,1,-2,single_token_necessity_loss,-8.976459503173828e-05
15,task_015,canonical_test,canonical,canonical_impl,1,-2,leave_one_out_loss,0.007984399795532227
15,task_015,canonical_test,canonical,canonical_impl,1,-1,single_token_sufficiency,0.00044143199920654297
15,task_015,canonical_test,canonical,canonical_impl,1,-1,single_token_necessity_loss,0.0012903213500976562
15,task_015,canonical_test,canonical,canonical_impl,1,-1,leave_one_out_loss,0.008896231651306152
15,task_015,canonical_test,canonical,canonical_impl,1,0,full_KV0_B5_sufficiency,0.02572011947631836
15,task_015,canonical_test,canonical,canonical_impl,1,0,full_KV0_B5_necessity_loss,0.022187232971191406
15,task_015,canonical_test,canonical,canonical_impl,1,0,H20_residual_reference,0.018053531646728516
15,task_015,canonical_impl,canonical,canonical_test,0,-17,single_token_sufficiency,-0.0004887580871582031
15,task_015,canonical_impl,canonical,canonical_test,0,-17,single_token_necessity_loss,0.0010039806365966797
15,task_015,canonical_impl,canonical,canonical_test,0,-17,leave_one_out_loss,-0.0025715231895446777
15,task_015,canonical_impl,canonical,canonical_test,0,-16,single_token_sufficiency,0.00012820959091186523
15,task_015,canonical_impl,canonical,canonical_test,0,-16,single_token_necessity_loss,0.0018718242645263672
